agregar,"&gamma.re","&gamma.",ar,1,0,1,1,"*&gamma.are",0,agregare
agregar,"&gamma.re","&gamma.",ar,2,0,1,1,"*&gamma.ares",0,agregares
agregar,"&gamma.re","&gamma.",ar,3,0,1,1,"*&gamma.are",0,agregare
agregar,"&gamma.re","&gamma.",ar,1,1,1,1,*garemos,0,agregáremos
agregar,"&gamma.re","&gamma.",ar,2,1,1,1,"&gamma.a*rejs",0,agregareis
agregar,"&gamma.re","&gamma.",ar,3,1,1,1,"*&gamma.aren",0,agregaren
agregar,"&gamma.re","&gamma.",ar,0,0,0,2,-,-,–
agregar,"&gamma.re","&gamma.",ar,2,0,0,2,"&gamma.a",0,agrega
agregar,"&gamma.re","&gamma.",ar,0,0,0,2,"&gamma.e",0,agregue
agregar,"&gamma.re","&gamma.",ar,1,1,0,2,"*&gamma.emos",0,agreguemos
agregar,"&gamma.re","&gamma.",ar,2,1,0,2,"*&gamma.ad",0,agregad
agregar,"&gamma.re","&gamma.",ar,0,0,0,2,"&gamma.en",0,agreguen
admirar,mi,r,ar,1,0,0,0,ro,0,admiro
admirar,mi,r,ar,2,0,0,0,ras,0,admiras
admirar,mi,r,ar,3,0,0,0,ra,0,admira
admirar,mi,r,ar,1,1,0,0,*ramos,0,admiramos
admirar,mi,r,ar,2,1,0,0,*rajs,0,admiráis
admirar,mi,r,ar,3,1,0,0,ran,0,admiran
admirar,mi,r,ar,1,0,1,0,"*ra&beta.a",0,admiraba
admirar,mi,r,ar,2,0,1,0,"*ra&beta.as",0,admirabas
admirar,mi,r,ar,3,0,1,0,"*ra&beta.a",0,admiraba
admirar,mi,r,ar,1,1,1,0,"*ra&beta.amos",0,admirábamos
admirar,mi,r,ar,2,1,1,0,"ra*&beta.ajs",0,admirabais
admirar,mi,r,ar,3,1,1,0,"*ra&beta.an",0,admiraban
admirar,mi,r,ar,1,0,2,0,*re,0,admiré
admirar,mi,r,ar,2,0,2,0,*raste,0,admiraste
admirar,mi,r,ar,3,0,2,0,*ro,0,admiró
admirar,mi,r,ar,1,1,2,0,*ramos,0,admiramos
admirar,mi,r,ar,2,1,2,0,ras*tejs,0,admirasteis
admirar,mi,r,ar,3,1,2,0,*raron,0,admiraron
admirar,mi,r,ar,1,0,1,0,ra*re,0,admiraré
admirar,mi,r,ar,2,0,1,0,ra*ras,0,admirarás
admirar,mi,r,ar,3,0,1,0,ra*ra,0,admirará
admirar,mi,r,ar,1,1,1,0,ra*remos,0,admiraremos
admirar,mi,r,ar,2,1,1,0,ra*rejs,0,admiraréis
admirar,mi,r,ar,3,1,1,0,ra*ran,0,admirarán
admirar,mi,r,ar,1,0,2,0,ra*ria,0,admiraría
admirar,mi,r,ar,2,0,2,0,ra*rias,0,admirarías
admirar,mi,r,ar,3,0,2,0,ra*ria,0,admiraría
admirar,mi,r,ar,1,1,2,0,ra*riamos,0,admiraríamos
admirar,mi,r,ar,2,1,2,0,ra*riajs,0,admiraríais
admirar,mi,r,ar,3,1,2,0,ra*rian,0,admirarían
admirar,mi,r,ar,1,0,0,1,re,0,admire
admirar,mi,r,ar,2,0,0,1,res,0,admires
admirar,mi,r,ar,3,0,0,1,re,0,admire
admirar,mi,r,ar,1,1,0,1,*remos,0,admiremos
admirar,mi,r,ar,2,1,0,1,*rejs,0,admiréis
admirar,mi,r,ar,3,1,0,1,ren,0,admiren
admirar,mi,r,ar,1,0,1,1,*rara,0,admirara
admirar,mi,r,ar,2,0,1,1,*raras,0,admiraras
admirar,mi,r,ar,3,0,1,1,*rara,0,admirara
admirar,mi,r,ar,1,1,1,1,*raramos,0,admiráramos
admirar,mi,r,ar,2,1,1,1,ra*rajs,0,admirarais
admirar,mi,r,ar,3,1,1,1,*raran,0,admiraran
admirar,mi,r,ar,1,0,1,1,*rare,0,admirare
admirar,mi,r,ar,2,0,1,1,*rares,0,admirares
admirar,mi,r,ar,3,0,1,1,*rare,0,admirare
admirar,mi,r,ar,1,1,1,1,*raremos,0,admiráremos
admirar,mi,r,ar,2,1,1,1,ra*rejs,0,admirareis
admirar,mi,r,ar,3,1,1,1,*raren,0,admiraren
admirar,mi,r,ar,0,0,0,2,-,-,–
admirar,mi,r,ar,2,0,0,2,ra,0,admira
admirar,mi,r,ar,0,0,0,2,re,0,admire
admirar,mi,r,ar,1,1,0,2,*remos,0,admiremos
admirar,mi,r,ar,2,1,0,2,*rad,0,admirad
admirar,mi,r,ar,0,0,0,2,ren,0,admiren
aconsejar,se,x,ar,1,0,0,0,xo,0,aconsejo
aconsejar,se,x,ar,2,0,0,0,xas,0,aconsejas
aconsejar,se,x,ar,3,0,0,0,xa,0,aconseja
aconsejar,se,x,ar,1,1,0,0,*xamos,0,aconsejamos
aconsejar,se,x,ar,2,1,0,0,*xajs,0,aconsejáis
aconsejar,se,x,ar,3,1,0,0,xan,0,aconsejan
aconsejar,se,x,ar,1,0,1,0,"*xa&beta.a",0,aconsejaba
aconsejar,se,x,ar,2,0,1,0,"*xa&beta.as",0,aconsejabas
aconsejar,se,x,ar,3,0,1,0,"*xa&beta.a",0,aconsejaba
aconsejar,se,x,ar,1,1,1,0,"*xa&beta.amos",0,aconsejábamos
aconsejar,se,x,ar,2,1,1,0,"xa*&beta.ajs",0,aconsejabais
aconsejar,se,x,ar,3,1,1,0,"*xa&beta.an",0,aconsejaban
aconsejar,se,x,ar,1,0,2,0,*xe,0,aconsejé
aconsejar,se,x,ar,2,0,2,0,*xaste,0,aconsejaste
aconsejar,se,x,ar,3,0,2,0,*xo,0,aconsejó
aconsejar,se,x,ar,1,1,2,0,*xamos,0,aconsejamos
aconsejar,se,x,ar,2,1,2,0,xas*tejs,0,aconsejasteis
aconsejar,se,x,ar,3,1,2,0,*xaron,0,aconsejaron
aconsejar,se,x,ar,1,0,1,0,xa*re,0,aconsejaré
aconsejar,se,x,ar,2,0,1,0,xa*ras,0,aconsejarás
aconsejar,se,x,ar,3,0,1,0,xa*ra,0,aconsejará
aconsejar,se,x,ar,1,1,1,0,xa*remos,0,aconsejaremos
aconsejar,se,x,ar,2,1,1,0,xa*rejs,0,aconsejaréis
aconsejar,se,x,ar,3,1,1,0,xa*ran,0,aconsejarán
aconsejar,se,x,ar,1,0,2,0,xa*ria,0,aconsejaría
aconsejar,se,x,ar,2,0,2,0,xa*rias,0,aconsejarías
aconsejar,se,x,ar,3,0,2,0,xa*ria,0,aconsejaría
aconsejar,se,x,ar,1,1,2,0,xa*riamos,0,aconsejaríamos
aconsejar,se,x,ar,2,1,2,0,xa*riajs,0,aconsejaríais
aconsejar,se,x,ar,3,1,2,0,xa*rian,0,aconsejarían
aconsejar,se,x,ar,1,0,0,1,xe,0,aconseje
aconsejar,se,x,ar,2,0,0,1,xes,0,aconsejes
aconsejar,se,x,ar,3,0,0,1,xe,0,aconseje
aconsejar,se,x,ar,1,1,0,1,*xemos,0,aconsejemos
aconsejar,se,x,ar,2,1,0,1,*xejs,0,aconsejéis
aconsejar,se,x,ar,3,1,0,1,xen,0,aconsejen
aconsejar,se,x,ar,1,0,1,1,*xara,0,aconsejara
aconsejar,se,x,ar,2,0,1,1,*xaras,0,aconsejaras
aconsejar,se,x,ar,3,0,1,1,*xara,0,aconsejara
aconsejar,se,x,ar,1,1,1,1,*xaramos,0,aconsejáramos
aconsejar,se,x,ar,2,1,1,1,xa*rajs,0,aconsejarais
aconsejar,se,x,ar,3,1,1,1,*xaran,0,aconsejaran
aconsejar,se,x,ar,1,0,1,1,*xare,0,aconsejare
aconsejar,se,x,ar,2,0,1,1,*xares,0,aconsejares
aconsejar,se,x,ar,3,0,1,1,*xare,0,aconsejare
aconsejar,se,x,ar,1,1,1,1,*xaremos,0,aconsejáremos
aconsejar,se,x,ar,2,1,1,1,xa*rejs,0,aconsejareis
aconsejar,se,x,ar,3,1,1,1,*xaren,0,aconsejaren
aconsejar,se,x,ar,0,0,0,2,-,-,–
aconsejar,se,x,ar,2,0,0,2,xa,0,aconseja
aconsejar,se,x,ar,0,0,0,2,xe,0,aconseje
aconsejar,se,x,ar,1,1,0,2,*xemos,0,aconsejemos
aconsejar,se,x,ar,2,1,0,2,*xad,0,aconsejad
aconsejar,se,x,ar,0,0,0,2,xen,0,aconsejen
afrontar,froN,t,ar,1,0,0,0,to,0,afronto
afrontar,froN,t,ar,2,0,0,0,tas,0,afrontas
afrontar,froN,t,ar,3,0,0,0,ta,0,afronta
afrontar,froN,t,ar,1,1,0,0,*tamos,0,afrontamos
afrontar,froN,t,ar,2,1,0,0,*tajs,0,afrontáis
afrontar,froN,t,ar,3,1,0,0,tan,0,afrontan
afrontar,froN,t,ar,1,0,1,0,"*ta&beta.a",0,afrontaba
afrontar,froN,t,ar,2,0,1,0,"*ta&beta.as",0,afrontabas
afrontar,froN,t,ar,3,0,1,0,"*ta&beta.a",0,afrontaba
afrontar,froN,t,ar,1,1,1,0,"*ta&beta.amos",0,afrontábamos
afrontar,froN,t,ar,2,1,1,0,"ta*&beta.ajs",0,afrontabais
afrontar,froN,t,ar,3,1,1,0,"*ta&beta.an",0,afrontaban
afrontar,froN,t,ar,1,0,2,0,*te,0,afronté
afrontar,froN,t,ar,2,0,2,0,*taste,0,afrontaste
afrontar,froN,t,ar,3,0,2,0,*to,0,afrontó
afrontar,froN,t,ar,1,1,2,0,*tamos,0,afrontamos
afrontar,froN,t,ar,2,1,2,0,tas*tejs,0,afrontasteis
afrontar,froN,t,ar,3,1,2,0,*taron,0,afrontaron
afrontar,froN,t,ar,1,0,1,0,ta*re,0,afrontaré
afrontar,froN,t,ar,2,0,1,0,ta*ras,0,afrontarás
afrontar,froN,t,ar,3,0,1,0,ta*ra,0,afrontará
afrontar,froN,t,ar,1,1,1,0,ta*remos,0,afrontaremos
afrontar,froN,t,ar,2,1,1,0,ta*rejs,0,afrontaréis
afrontar,froN,t,ar,3,1,1,0,ta*ran,0,afrontarán
afrontar,froN,t,ar,1,0,2,0,ta*ria,0,afrontaría
afrontar,froN,t,ar,2,0,2,0,ta*rias,0,afrontarías
afrontar,froN,t,ar,3,0,2,0,ta*ria,0,afrontaría
afrontar,froN,t,ar,1,1,2,0,ta*riamos,0,afrontaríamos
afrontar,froN,t,ar,2,1,2,0,ta*riajs,0,afrontaríais
afrontar,froN,t,ar,3,1,2,0,ta*rian,0,afrontarían
afrontar,froN,t,ar,1,0,0,1,te,0,afronte
afrontar,froN,t,ar,2,0,0,1,tes,0,afrontes
afrontar,froN,t,ar,3,0,0,1,te,0,afronte
afrontar,froN,t,ar,1,1,0,1,*temos,0,afrontemos
afrontar,froN,t,ar,2,1,0,1,*tejs,0,afrontéis
afrontar,froN,t,ar,3,1,0,1,ten,0,afronten
afrontar,froN,t,ar,1,0,1,1,*tara,0,afrontara
afrontar,froN,t,ar,2,0,1,1,*taras,0,afrontaras
afrontar,froN,t,ar,3,0,1,1,*tara,0,afrontara
afrontar,froN,t,ar,1,1,1,1,*taramos,0,afrontáramos
afrontar,froN,t,ar,2,1,1,1,ta*rajs,0,afrontarais
afrontar,froN,t,ar,3,1,1,1,*taran,0,afrontaran
afrontar,froN,t,ar,1,0,1,1,*tare,0,afrontare
afrontar,froN,t,ar,2,0,1,1,*tares,0,afrontares
afrontar,froN,t,ar,3,0,1,1,*tare,0,afrontare
afrontar,froN,t,ar,1,1,1,1,*taremos,0,afrontáremos
afrontar,froN,t,ar,2,1,1,1,ta*rejs,0,afrontareis
afrontar,froN,t,ar,3,1,1,1,*taren,0,afrontaren
afrontar,froN,t,ar,0,0,0,2,-,-,–
afrontar,froN,t,ar,2,0,0,2,ta,0,afronta
afrontar,froN,t,ar,0,0,0,2,te,0,afronte
afrontar,froN,t,ar,1,1,0,2,*temos,0,afrontemos
afrontar,froN,t,ar,2,1,0,2,*tad,0,afrontad
afrontar,froN,t,ar,0,0,0,2,ten,0,afronten
estar,es,t,ar,1,0,0,0,*toi,0,estoy
estar,es,t,ar,2,0,0,0,*tas,0,estás
estar,es,t,ar,3,0,0,0,*ta,0,está
estar,es,t,ar,1,1,0,0,*tamos,0,estamos
estar,es,t,ar,2,1,0,0,*tajs,0,estáis
estar,es,t,ar,3,1,0,0,*tan,0,están
estar,es,t,ar,1,0,1,0,"*ta&beta.a",0,estaba
estar,es,t,ar,2,0,1,0,"*ta&beta.as",0,estabas
estar,es,t,ar,3,0,1,0,"*ta&beta.a",0,estaba
estar,es,t,ar,1,1,1,0,"*ta&beta.amos",0,estábamos
estar,es,t,ar,2,1,1,0,"ta*&beta.ajs",0,estabais
estar,es,t,ar,3,1,1,0,"*ta&beta.an",0,estaban
estar,es,t,ar,1,0,2,0,"*tu&beta.e",0,estuve
estar,es,t,ar,2,0,2,0,"tu*&beta.iste",0,estuviste
estar,es,t,ar,3,0,2,0,"*tu&beta.o",0,estuvo
estar,es,t,ar,1,1,2,0,"tu*&beta.imos",0,estuvimos
estar,es,t,ar,2,1,2,0,"tu&beta.is*tejs",0,estuvisteis
estar,es,t,ar,3,1,2,0,"tu*&beta.jeron",0,estuvieron
estar,es,t,ar,1,0,1,0,ta*re,0,estaré
estar,es,t,ar,2,0,1,0,ta*ras,0,estarás
estar,es,t,ar,3,0,1,0,ta*ra,0,estará
estar,es,t,ar,1,1,1,0,ta*remos,0,estaremos
estar,es,t,ar,2,1,1,0,ta*rejs,0,estaréis
estar,es,t,ar,3,1,1,0,ta*ran,0,estarán
estar,es,t,ar,1,0,2,0,ta*ria,0,estaría
estar,es,t,ar,2,0,2,0,ta*rias,0,estarías
estar,es,t,ar,3,0,2,0,ta*ria,0,estaría
estar,es,t,ar,1,1,2,0,ta*riamos,0,estaríamos
estar,es,t,ar,2,1,2,0,ta*riajs,0,estaríais
estar,es,t,ar,3,1,2,0,ta*rian,0,estarían
estar,es,t,ar,1,0,0,1,*te,0,esté
estar,es,t,ar,2,0,0,1,*tes,0,estés
estar,es,t,ar,3,0,0,1,*te,0,esté
estar,es,t,ar,1,1,0,1,*temos,0,estemos
estar,es,t,ar,2,1,0,1,*tejs,0,estéis
estar,es,t,ar,3,1,0,1,*ten,0,estén
estar,es,t,ar,1,0,1,1,"tu*&beta.jera",0,estuviera
estar,es,t,ar,2,0,1,1,"tu*&beta.jeras",0,estuvieras
estar,es,t,ar,3,0,1,1,"tu*&beta.jera",0,estuviera
estar,es,t,ar,1,1,1,1,"tu*&beta.jeramos",0,estuviéramos
estar,es,t,ar,2,1,1,1,"tu&beta.je*rajs",0,estuvierais
estar,es,t,ar,3,1,1,1,"tu*&beta.jeran",0,estuvieran
estar,es,t,ar,1,0,1,1,"tu*&beta.jere",0,estuviere
estar,es,t,ar,2,0,1,1,"tu*&beta.jeres",0,estuvieres
estar,es,t,ar,3,0,1,1,"tu*&beta.jere",0,estuviere
estar,es,t,ar,1,1,1,1,"tu*&beta.jeremos",0,estuviéremos
estar,es,t,ar,2,1,1,1,"tu&beta.je*rejs",0,estuviereis
estar,es,t,ar,3,1,1,1,"tu*&beta.jeren",0,estuvieren
estar,es,t,ar,0,0,0,2,-,,–
estar,es,t,ar,2,0,0,2,*ta,0,está
estar,es,t,ar,0,0,0,2,*te,0,esté
estar,es,t,ar,1,1,0,2,*temos,0,estemos
estar,es,t,ar,2,1,0,2,*tad,0,estad
estar,es,t,ar,0,0,0,2,*ten,0,estén
alertar,ler,t,ar,1,0,0,0,to,0,alerto
alertar,ler,t,ar,2,0,0,0,tas,0,alertas
alertar,ler,t,ar,3,0,0,0,ta,0,alerta
alertar,ler,t,ar,1,1,0,0,*tamos,0,alertamos
alertar,ler,t,ar,2,1,0,0,*tajs,0,alertáis
alertar,ler,t,ar,3,1,0,0,tan,0,alertan
alertar,ler,t,ar,1,0,1,0,"*ta&beta.a",0,alertaba
alertar,ler,t,ar,2,0,1,0,"*ta&beta.as",0,alertabas
alertar,ler,t,ar,3,0,1,0,"*ta&beta.a",0,alertaba
alertar,ler,t,ar,1,1,1,0,"*ta&beta.amos",0,alertábamos
alertar,ler,t,ar,2,1,1,0,"ta*&beta.ajs",0,alertabais
alertar,ler,t,ar,3,1,1,0,"*ta&beta.an",0,alertaban
alertar,ler,t,ar,1,0,2,0,*te,0,alerté
alertar,ler,t,ar,2,0,2,0,*taste,0,alertaste
alertar,ler,t,ar,3,0,2,0,*to,0,alertó
alertar,ler,t,ar,1,1,2,0,*tamos,0,alertamos
alertar,ler,t,ar,2,1,2,0,tas*tejs,0,alertasteis
alertar,ler,t,ar,3,1,2,0,*taron,0,alertaron
alertar,ler,t,ar,1,0,1,0,ta*re,0,alertaré
alertar,ler,t,ar,2,0,1,0,ta*ras,0,alertarás
alertar,ler,t,ar,3,0,1,0,ta*ra,0,alertará
alertar,ler,t,ar,1,1,1,0,ta*remos,0,alertaremos
alertar,ler,t,ar,2,1,1,0,ta*rejs,0,alertaréis
alertar,ler,t,ar,3,1,1,0,ta*ran,0,alertarán
alertar,ler,t,ar,1,0,2,0,ta*ria,0,alertaría
alertar,ler,t,ar,2,0,2,0,ta*rias,0,alertarías
alertar,ler,t,ar,3,0,2,0,ta*ria,0,alertaría
alertar,ler,t,ar,1,1,2,0,ta*riamos,0,alertaríamos
alertar,ler,t,ar,2,1,2,0,ta*riajs,0,alertaríais
alertar,ler,t,ar,3,1,2,0,ta*rian,0,alertarían
alertar,ler,t,ar,1,0,0,1,te,0,alerte
alertar,ler,t,ar,2,0,0,1,tes,0,alertes
alertar,ler,t,ar,3,0,0,1,te,0,alerte
alertar,ler,t,ar,1,1,0,1,*temos,0,alertemos
alertar,ler,t,ar,2,1,0,1,*tejs,0,alertéis
alertar,ler,t,ar,3,1,0,1,ten,0,alerten
alertar,ler,t,ar,1,0,1,1,*tara,0,alertara
alertar,ler,t,ar,2,0,1,1,*taras,0,alertaras
alertar,ler,t,ar,3,0,1,1,*tara,0,alertara
alertar,ler,t,ar,1,1,1,1,*taramos,0,alertáramos
alertar,ler,t,ar,2,1,1,1,ta*rajs,0,alertarais
alertar,ler,t,ar,3,1,1,1,*taran,0,alertaran
alertar,ler,t,ar,1,0,1,1,*tare,0,alertare
alertar,ler,t,ar,2,0,1,1,*tares,0,alertares
alertar,ler,t,ar,3,0,1,1,*tare,0,alertare
alertar,ler,t,ar,1,1,1,1,*taremos,0,alertáremos
alertar,ler,t,ar,2,1,1,1,ta*rejs,0,alertareis
alertar,ler,t,ar,3,1,1,1,*taren,0,alertaren
alertar,ler,t,ar,0,0,0,2,-,-,–
alertar,ler,t,ar,2,0,0,2,ta,0,alerta
alertar,ler,t,ar,0,0,0,2,te,0,alerte
alertar,ler,t,ar,1,1,0,2,*temos,0,alertemos
alertar,ler,t,ar,2,1,0,2,*tad,0,alertad
alertar,ler,t,ar,0,0,0,2,ten,0,alerten
analizar,li,"&theta.",ar,1,0,0,0,"&theta.o",0,analizo
analizar,li,"&theta.",ar,2,0,0,0,"&theta.as",0,analizas
analizar,li,"&theta.",ar,3,0,0,0,"&theta.a",0,analiza
analizar,li,"&theta.",ar,1,1,0,0,"*&theta.amos",0,analizamos
analizar,li,"&theta.",ar,2,1,0,0,"*&theta.ajs",0,analizáis
analizar,li,"&theta.",ar,3,1,0,0,"&theta.an",0,analizan
analizar,li,"&theta.",ar,1,0,1,0,"*&theta.a&beta.a",0,analizaba
analizar,li,"&theta.",ar,2,0,1,0,"*&theta.a&beta.as",0,analizabas
analizar,li,"&theta.",ar,3,0,1,0,"*&theta.a&beta.a",0,analizaba
analizar,li,"&theta.",ar,1,1,1,0,"*&theta.a&beta.amos",0,analizábamos
analizar,li,"&theta.",ar,2,1,1,0,"&theta.a*&beta.ajs",0,analizabais
analizar,li,"&theta.",ar,3,1,1,0,"*&theta.a&beta.an",0,analizaban
analizar,li,"&theta.",ar,1,0,2,0,*ke,0,analicé
analizar,li,"&theta.",ar,2,0,2,0,"*&theta.aste",0,analizaste
analizar,li,"&theta.",ar,3,0,2,0,"*&theta.o",0,analizó
analizar,li,"&theta.",ar,1,1,2,0,"*&theta.amos",0,analizamos
analizar,li,"&theta.",ar,2,1,2,0,"&theta.as*tejs",0,analizasteis
analizar,li,"&theta.",ar,3,1,2,0,"*&theta.aron",0,analizaron
analizar,li,"&theta.",ar,1,0,1,0,"&theta.a*re",0,analizaré
analizar,li,"&theta.",ar,2,0,1,0,"&theta.a*ras",0,analizarás
analizar,li,"&theta.",ar,3,0,1,0,"&theta.a*ra",0,analizará
analizar,li,"&theta.",ar,1,1,1,0,"&theta.a*remos",0,analizaremos
analizar,li,"&theta.",ar,2,1,1,0,"&theta.a*rejs",0,analizaréis
analizar,li,"&theta.",ar,3,1,1,0,"&theta.a*ran",0,analizarán
analizar,li,"&theta.",ar,1,0,2,0,"&theta.a*ria",0,analizaría
analizar,li,"&theta.",ar,2,0,2,0,"&theta.a*rias",0,analizarías
analizar,li,"&theta.",ar,3,0,2,0,"&theta.a*ria",0,analizaría
analizar,li,"&theta.",ar,1,1,2,0,"&theta.a*riamos",0,analizaríamos
analizar,li,"&theta.",ar,2,1,2,0,"&theta.a*riajs",0,analizaríais
analizar,li,"&theta.",ar,3,1,2,0,"&theta.a*rian",0,analizarían
analizar,li,"&theta.",ar,1,0,0,1,"&theta.e",0,analice
analizar,li,"&theta.",ar,2,0,0,1,"&theta.es",0,analices
analizar,li,"&theta.",ar,3,0,0,1,"&theta.e",0,analice
analizar,li,"&theta.",ar,1,1,0,1,"*&theta.emos",0,analicemos
analizar,li,"&theta.",ar,2,1,0,1,*kejs,0,analicéis
analizar,li,"&theta.",ar,3,1,0,1,"&theta.en",0,analicen
analizar,li,"&theta.",ar,1,0,1,1,"*&theta.ara",0,analizara
analizar,li,"&theta.",ar,2,0,1,1,"*&theta.aras",0,analizaras
analizar,li,"&theta.",ar,3,0,1,1,"*&theta.ara",0,analizara
analizar,li,"&theta.",ar,1,1,1,1,"*&theta.aramos",0,analizáramos
analizar,li,"&theta.",ar,2,1,1,1,"&theta.a*rajs",0,analizarais
analizar,li,"&theta.",ar,3,1,1,1,"*&theta.aran",0,analizaran
analizar,li,"&theta.",ar,1,0,1,1,"*&theta.are",0,analizare
analizar,li,"&theta.",ar,2,0,1,1,"*&theta.ares",0,analizares
analizar,li,"&theta.",ar,3,0,1,1,"*&theta.are",0,analizare
analizar,li,"&theta.",ar,1,1,1,1,"*&theta.aremos",0,analizáremos
analizar,li,"&theta.",ar,2,1,1,1,"&theta.a*rejs",0,analizareis
analizar,li,"&theta.",ar,3,1,1,1,"*&theta.aren",0,analizaren
analizar,li,"&theta.",ar,0,0,0,2,-,-,–
analizar,li,"&theta.",ar,2,0,0,2,"&theta.a",0,analiza
analizar,li,"&theta.",ar,0,0,0,2,"&theta.e",0,analice
analizar,li,"&theta.",ar,1,1,0,2,"*&theta.emos",0,analicemos
analizar,li,"&theta.",ar,2,1,0,2,"*&theta.ad",0,analizad
analizar,li,"&theta.",ar,0,0,0,2,"&theta.en",0,analicen
anunciar,nuN,"&theta.j",ar,1,0,0,0,"&theta.jo",0,anuncio
anunciar,nuN,"&theta.j",ar,2,0,0,0,"&theta.jas",0,anuncias
anunciar,nuN,"&theta.j",ar,3,0,0,0,"&theta.ja",0,anuncia
anunciar,nuN,"&theta.j",ar,1,1,0,0,"*&theta.jamos",0,anunciamos
anunciar,nuN,"&theta.j",ar,2,1,0,0,"*&theta.jajs",0,anunciáis
anunciar,nuN,"&theta.j",ar,3,1,0,0,"&theta.jan",0,anuncian
anunciar,nuN,"&theta.j",ar,1,0,1,0,"*&theta.ja&beta.a",0,anunciaba
anunciar,nuN,"&theta.j",ar,2,0,1,0,"*&theta.ja&beta.as",0,anunciabas
anunciar,nuN,"&theta.j",ar,3,0,1,0,"*&theta.ja&beta.a",0,anunciaba
anunciar,nuN,"&theta.j",ar,1,1,1,0,"*&theta.ja&beta.amos",0,anunciábamos
anunciar,nuN,"&theta.j",ar,2,1,1,0,"&theta.ja*&beta.ajs",0,anunciabais
anunciar,nuN,"&theta.j",ar,3,1,1,0,"*&theta.ja&beta.an",0,anunciaban
