prohibir,ir,hi,NULL,hi,b,2,0,0,1,hí,as,1,0,prohíbas
prohibir,ir,hi,NULL,hi,b,3,0,0,1,hí,a,1,0,prohíba
prohibir,ir,hi,NULL,hi,b,3,1,0,1,hí,an,1,0,prohíban
prohibir,ir,hi,NULL,hi,b,2,0,0,2,hí,e,1,0,prohíbe
prohibir,ir,hi,NULL,hi,b,3,0,0,2,hí,a,1,0,prohíba
prohibir,ir,hi,NULL,hi,b,3,1,0,2,hí,an,1,0,prohíban
rogar,ar,ro,NULL,ro,g,1,0,0,0,rue,o,1,0,ruego
rogar,ar,ro,NULL,ro,g,2,0,0,0,rue,as,1,0,ruegas
rogar,ar,ro,NULL,ro,g,3,0,0,0,rue,a,1,0,ruega
rogar,ar,ro,NULL,ro,g,3,1,0,0,rue,an,1,0,ruegan
rogar,ar,ro,NULL,ro,g,2,0,0,2,rue,a,1,0,ruega
pertenecer,er,ne,NULL,ne,c,1,0,0,0,nez,o,1,0,pertenezco
pertenecer,er,ne,NULL,ne,c,1,0,0,1,nez,a,1,0,pertenezca
pertenecer,er,ne,NULL,ne,c,2,0,0,1,nez,as,1,0,pertenezcas
pertenecer,er,ne,NULL,ne,c,3,0,0,1,nez,a,1,0,pertenezca
pertenecer,er,ne,NULL,ne,c,1,1,0,1,nez,amos,1,0,pertenezcamos
pertenecer,er,ne,NULL,ne,c,2,1,0,1,nez,áis,1,0,pertenezcáis
pertenecer,er,ne,NULL,ne,c,3,1,0,1,nez,an,1,0,pertenezcan
pertenecer,er,ne,NULL,ne,c,3,0,0,2,nez,a,1,0,pertenezca
pertenecer,er,ne,NULL,ne,c,1,1,0,2,nez,amos,1,0,pertenezcamos
pertenecer,er,ne,NULL,ne,c,3,1,0,2,nez,an,1,0,pertenezcan
bendecir,ir,de,NULL,de,c,2,0,0,0,di,es,1,0,bendices
bendecir,ir,de,NULL,de,c,3,0,0,0,di,e,1,0,bendice
bendecir,ir,de,NULL,de,c,3,1,0,0,di,en,1,0,bendicen
bendecir,ir,de,NULL,de,c,2,0,0,2,di,e,1,0,bendice
enceguecer,er,gue,g,ue,c,1,0,0,0,guez,o,1,0,enceguezco
enceguecer,er,gue,g,ue,c,1,0,0,1,guez,a,1,0,enceguezca
enceguecer,er,gue,g,ue,c,2,0,0,1,guez,as,1,0,enceguezcas
enceguecer,er,gue,g,ue,c,3,0,0,1,guez,a,1,0,enceguezca
enceguecer,er,gue,g,ue,c,1,1,0,1,guez,amos,1,0,enceguezcamos
enceguecer,er,gue,g,ue,c,2,1,0,1,guez,áis,1,0,enceguezcáis
enceguecer,er,gue,g,ue,c,3,1,0,1,guez,an,1,0,enceguezcan
enceguecer,er,gue,g,ue,c,3,0,0,2,guez,a,1,0,enceguezca
enceguecer,er,gue,g,ue,c,1,1,0,2,guez,amos,1,0,enceguezcamos
enceguecer,er,gue,g,ue,c,3,1,0,2,guez,an,1,0,enceguezcan
hervir,ir,her,h,er,v,1,0,0,0,hier,o,1,0,hiervo
hervir,ir,her,h,er,v,2,0,0,0,hier,es,1,0,hierves
hervir,ir,her,h,er,v,3,0,0,0,hier,e,1,0,hierve
hervir,ir,her,h,er,v,3,1,0,0,hier,en,1,0,hierven
hervir,ir,her,h,er,v,3,0,2,0,hir,ió,1,0,hirvió
hervir,ir,her,h,er,v,3,1,2,0,hir,ieron,1,0,hirvieron
hervir,ir,her,h,er,v,1,0,0,1,hier,a,1,0,hierva
hervir,ir,her,h,er,v,2,0,0,1,hier,as,1,0,hiervas
hervir,ir,her,h,er,v,3,0,0,1,hier,a,1,0,hierva
hervir,ir,her,h,er,v,1,1,0,1,hir,amos,1,0,hirvamos
hervir,ir,her,h,er,v,2,1,0,1,hir,áis,1,0,hirváis
hervir,ir,her,h,er,v,3,1,0,1,hier,an,1,0,hiervan
hervir,ir,her,h,er,v,1,0,1,1,hir,iera,1,0,hirviera
hervir,ir,her,h,er,v,2,0,1,1,hir,ieras,1,0,hirvieras
hervir,ir,her,h,er,v,3,0,1,1,hir,iera,1,0,hirviera
hervir,ir,her,h,er,v,1,1,1,1,hir,iéramos,1,0,hirviéramos
hervir,ir,her,h,er,v,2,1,1,1,hir,ierais,1,0,hirvierais
hervir,ir,her,h,er,v,3,1,1,1,hir,ieran,1,0,hirvieran
hervir,ir,her,h,er,v,1,0,3,1,hir,iere,1,0,hirviere
hervir,ir,her,h,er,v,2,0,3,1,hir,ieres,1,0,hirvieres
hervir,ir,her,h,er,v,3,0,3,1,hir,iere,1,0,hirviere
hervir,ir,her,h,er,v,1,1,3,1,hir,iéremos,1,0,hirviéremos
hervir,ir,her,h,er,v,2,1,3,1,hir,iereis,1,0,hirviereis
hervir,ir,her,h,er,v,3,1,3,1,hir,ieren,1,0,hirvieren
hervir,ir,her,h,er,v,2,0,0,2,hier,e,1,0,hierve
hervir,ir,her,h,er,v,3,0,0,2,hier,a,1,0,hierva
hervir,ir,her,h,er,v,1,1,0,2,hir,amos,1,0,hirvamos
hervir,ir,her,h,er,v,3,1,0,2,hier,an,1,0,hiervan
cerrar,ar,ce,NULL,ce,rr,1,0,0,0,cie,o,1,0,cierro
cerrar,ar,ce,NULL,ce,rr,2,0,0,0,cie,as,1,0,cierras
cerrar,ar,ce,NULL,ce,rr,3,0,0,0,cie,a,1,0,cierra
cerrar,ar,ce,NULL,ce,rr,3,1,0,0,cie,an,1,0,cierran
cerrar,ar,ce,NULL,ce,rr,1,0,0,1,cie,e,1,0,cierre
cerrar,ar,ce,NULL,ce,rr,2,0,0,1,cie,es,1,0,cierres
cerrar,ar,ce,NULL,ce,rr,3,0,0,1,cie,e,1,0,cierre
cerrar,ar,ce,NULL,ce,rr,3,1,0,1,cie,en,1,0,cierren
cerrar,ar,ce,NULL,ce,rr,2,0,0,2,cie,a,1,0,cierra
cerrar,ar,ce,NULL,ce,rr,3,0,0,2,cie,e,1,0,cierre
cerrar,ar,ce,NULL,ce,rr,3,1,0,2,cie,en,1,0,cierren
competir,ir,pe,NULL,pe,t,1,0,0,0,pi,o,1,0,compito
competir,ir,pe,NULL,pe,t,2,0,0,0,pi,es,1,0,compites
competir,ir,pe,NULL,pe,t,3,0,0,0,pi,e,1,0,compite
competir,ir,pe,NULL,pe,t,3,1,0,0,pi,en,1,0,compiten
competir,ir,pe,NULL,pe,t,3,0,2,0,pi,ió,1,0,compitió
competir,ir,pe,NULL,pe,t,3,1,2,0,pi,ieron,1,0,compitieron
competir,ir,pe,NULL,pe,t,1,0,0,1,pi,a,1,0,compita
competir,ir,pe,NULL,pe,t,2,0,0,1,pi,as,1,0,compitas
competir,ir,pe,NULL,pe,t,3,0,0,1,pi,a,1,0,compita
competir,ir,pe,NULL,pe,t,1,1,0,1,pi,amos,1,0,compitamos
competir,ir,pe,NULL,pe,t,2,1,0,1,pi,áis,1,0,compitáis
competir,ir,pe,NULL,pe,t,3,1,0,1,pi,an,1,0,compitan
competir,ir,pe,NULL,pe,t,1,0,1,1,pi,iera,1,0,compitiera
competir,ir,pe,NULL,pe,t,2,0,1,1,pi,ieras,1,0,compitieras
competir,ir,pe,NULL,pe,t,3,0,1,1,pi,iera,1,0,compitiera
competir,ir,pe,NULL,pe,t,1,1,1,1,pi,iéramos,1,0,compitiéramos
competir,ir,pe,NULL,pe,t,2,1,1,1,pi,ierais,1,0,compitierais
competir,ir,pe,NULL,pe,t,3,1,1,1,pi,ieran,1,0,compitieran
competir,ir,pe,NULL,pe,t,1,0,3,1,pi,iere,1,0,compitiere
competir,ir,pe,NULL,pe,t,2,0,3,1,pi,ieres,1,0,compitieres
competir,ir,pe,NULL,pe,t,3,0,3,1,pi,iere,1,0,compitiere
competir,ir,pe,NULL,pe,t,1,1,3,1,pi,iéremos,1,0,compitiéremos
competir,ir,pe,NULL,pe,t,2,1,3,1,pi,iereis,1,0,compitiereis
competir,ir,pe,NULL,pe,t,3,1,3,1,pi,ieren,1,0,compitieren
competir,ir,pe,NULL,pe,t,2,0,0,2,pi,e,1,0,compite
competir,ir,pe,NULL,pe,t,3,0,0,2,pi,a,1,0,compita
competir,ir,pe,NULL,pe,t,1,1,0,2,pi,amos,1,0,compitamos
competir,ir,pe,NULL,pe,t,3,1,0,2,pi,an,1,0,compitan
concernir,ir,cer,c,er,n,3,0,0,0,cier,e,1,0,concierne
concernir,ir,cer,c,er,n,3,1,0,0,cier,en,1,0,conciernen
concernir,ir,cer,c,er,n,3,0,0,1,cier,a,1,0,concierna
concernir,ir,cer,c,er,n,3,1,0,1,cier,an,1,0,conciernan
confesar,ar,fe,NULL,fe,s,1,0,0,0,fie,o,1,0,confieso
confesar,ar,fe,NULL,fe,s,2,0,0,0,fie,as,1,0,confiesas
confesar,ar,fe,NULL,fe,s,3,0,0,0,fie,a,1,0,confiesa
confesar,ar,fe,NULL,fe,s,3,1,0,0,fie,an,1,0,confiesan
confesar,ar,fe,NULL,fe,s,1,0,0,1,fie,e,1,0,confiese
confesar,ar,fe,NULL,fe,s,2,0,0,1,fie,es,1,0,confieses
confesar,ar,fe,NULL,fe,s,3,0,0,1,fie,e,1,0,confiese
confesar,ar,fe,NULL,fe,s,3,1,0,1,fie,en,1,0,confiesen
confesar,ar,fe,NULL,fe,s,2,0,0,2,fie,a,1,0,confiesa
confesar,ar,fe,NULL,fe,s,3,0,0,2,fie,e,1,0,confiese
confesar,ar,fe,NULL,fe,s,3,1,0,2,fie,en,1,0,confiesen
contener,er,te,NULL,te,n,2,0,0,0,tie,es,1,0,contienes
contener,er,te,NULL,te,n,3,0,0,0,tie,e,1,0,contiene
contener,er,te,NULL,te,n,3,1,0,0,tie,en,1,0,contienen
contener,er,te,NULL,te,n,2,0,0,2,tén,?,1,0,contén
corregir,ir,rre,r,re,g,2,0,0,0,rri,es,1,0,corriges
corregir,ir,rre,r,re,g,3,0,0,0,rri,e,1,0,corrige
corregir,ir,rre,r,re,g,3,1,0,0,rri,en,1,0,corrigen
corregir,ir,rre,r,re,g,3,0,2,0,rri,ió,1,0,corrigió
corregir,ir,rre,r,re,g,3,1,2,0,rri,ieron,1,0,corrigieron
corregir,ir,rre,r,re,g,1,0,1,1,rri,iera,1,0,corrigiera
corregir,ir,rre,r,re,g,2,0,1,1,rri,ieras,1,0,corrigieras
corregir,ir,rre,r,re,g,3,0,1,1,rri,iera,1,0,corrigiera
corregir,ir,rre,r,re,g,1,1,1,1,rri,iéramos,1,0,corrigiéramos
corregir,ir,rre,r,re,g,2,1,1,1,rri,ierais,1,0,corrigierais
corregir,ir,rre,r,re,g,3,1,1,1,rri,ieran,1,0,corrigieran
corregir,ir,rre,r,re,g,1,0,3,1,rri,iere,1,0,corrigiere
corregir,ir,rre,r,re,g,2,0,3,1,rri,ieres,1,0,corrigieres
corregir,ir,rre,r,re,g,3,0,3,1,rri,iere,1,0,corrigiere
corregir,ir,rre,r,re,g,1,1,3,1,rri,iéremos,1,0,corrigiéremos
corregir,ir,rre,r,re,g,2,1,3,1,rri,iereis,1,0,corrigiereis
corregir,ir,rre,r,re,g,3,1,3,1,rri,ieren,1,0,corrigieren
corregir,ir,rre,r,re,g,2,0,0,2,rri,e,1,0,corrige
contar,ar,con,c,on,t,1,0,0,0,cuen,o,1,0,cuento
contar,ar,con,c,on,t,2,0,0,0,cuen,as,1,0,cuentas
contar,ar,con,c,on,t,3,0,0,0,cuen,a,1,0,cuenta
contar,ar,con,c,on,t,3,1,0,0,cuen,an,1,0,cuentan
contar,ar,con,c,on,t,1,0,0,1,cuen,e,1,0,cuente
contar,ar,con,c,on,t,2,0,0,1,cuen,es,1,0,cuentes
contar,ar,con,c,on,t,3,0,0,1,cuen,e,1,0,cuente
contar,ar,con,c,on,t,3,1,0,1,cuen,en,1,0,cuenten
contar,ar,con,c,on,t,2,0,0,2,cuen,a,1,0,cuenta
contar,ar,con,c,on,t,3,0,0,2,cuen,e,1,0,cuente
contar,ar,con,c,on,t,3,1,0,2,cuen,en,1,0,cuenten
embestir,ir,bes,b,es,t,1,0,0,0,bis,o,1,0,embisto
embestir,ir,bes,b,es,t,2,0,0,0,bis,es,1,0,embistes
embestir,ir,bes,b,es,t,3,0,0,0,bis,e,1,0,embiste
embestir,ir,bes,b,es,t,3,1,0,0,bis,en,1,0,embisten
embestir,ir,bes,b,es,t,3,0,2,0,bis,ió,1,0,embistió
embestir,ir,bes,b,es,t,3,1,2,0,bis,ieron,1,0,embistieron
embestir,ir,bes,b,es,t,1,0,0,1,bis,a,1,0,embista
embestir,ir,bes,b,es,t,2,0,0,1,bis,as,1,0,embistas
embestir,ir,bes,b,es,t,3,0,0,1,bis,a,1,0,embista
embestir,ir,bes,b,es,t,1,1,0,1,bis,amos,1,0,embistamos
embestir,ir,bes,b,es,t,2,1,0,1,bis,áis,1,0,embistáis
embestir,ir,bes,b,es,t,3,1,0,1,bis,an,1,0,embistan
embestir,ir,bes,b,es,t,1,0,1,1,bis,iera,1,0,embistiera
embestir,ir,bes,b,es,t,2,0,1,1,bis,ieras,1,0,embistieras
embestir,ir,bes,b,es,t,3,0,1,1,bis,iera,1,0,embistiera
embestir,ir,bes,b,es,t,1,1,1,1,bis,iéramos,1,0,embistiéramos
embestir,ir,bes,b,es,t,2,1,1,1,bis,ierais,1,0,embistierais
embestir,ir,bes,b,es,t,3,1,1,1,bis,ieran,1,0,embistieran
embestir,ir,bes,b,es,t,1,0,3,1,bis,iere,1,0,embistiere
embestir,ir,bes,b,es,t,2,0,3,1,bis,ieres,1,0,embistieres
embestir,ir,bes,b,es,t,3,0,3,1,bis,iere,1,0,embistiere
embestir,ir,bes,b,es,t,1,1,3,1,bis,iéremos,1,0,embistiéremos
embestir,ir,bes,b,es,t,2,1,3,1,bis,iereis,1,0,embistiereis
embestir,ir,bes,b,es,t,3,1,3,1,bis,ieren,1,0,embistieren
embestir,ir,bes,b,es,t,2,0,0,2,bis,e,1,0,embiste
embestir,ir,bes,b,es,t,3,0,0,2,bis,a,1,0,embista
embestir,ir,bes,b,es,t,1,1,0,2,bis,amos,1,0,embistamos
embestir,ir,bes,b,es,t,3,1,0,2,bis,an,1,0,embistan
merecer,er,re,NULL,re,c,1,0,0,0,rez,o,1,0,merezco
merecer,er,re,NULL,re,c,1,0,0,1,rez,a,1,0,merezca
merecer,er,re,NULL,re,c,2,0,0,1,rez,as,1,0,merezcas
merecer,er,re,NULL,re,c,3,0,0,1,rez,a,1,0,merezca
merecer,er,re,NULL,re,c,1,1,0,1,rez,amos,1,0,merezcamos
merecer,er,re,NULL,re,c,2,1,0,1,rez,áis,1,0,merezcáis
merecer,er,re,NULL,re,c,3,1,0,1,rez,an,1,0,merezcan
merecer,er,re,NULL,re,c,3,0,0,2,rez,a,1,0,merezca
merecer,er,re,NULL,re,c,1,1,0,2,rez,amos,1,0,merezcamos
merecer,er,re,NULL,re,c,3,1,0,2,rez,an,1,0,merezcan
desaparecer,er,re,NULL,re,c,1,0,0,0,rez,o,1,0,desaparezco
desaparecer,er,re,NULL,re,c,1,0,0,1,rez,a,1,0,desaparezca
desaparecer,er,re,NULL,re,c,2,0,0,1,rez,as,1,0,desaparezcas
desaparecer,er,re,NULL,re,c,3,0,0,1,rez,a,1,0,desaparezca
desaparecer,er,re,NULL,re,c,1,1,0,1,rez,amos,1,0,desaparezcamos
desaparecer,er,re,NULL,re,c,2,1,0,1,rez,áis,1,0,desaparezcáis
desaparecer,er,re,NULL,re,c,3,1,0,1,rez,an,1,0,desaparezcan
desaparecer,er,re,NULL,re,c,3,0,0,2,rez,a,1,0,desaparezca
desaparecer,er,re,NULL,re,c,1,1,0,2,rez,amos,1,0,desaparezcamos
desaparecer,er,re,NULL,re,c,3,1,0,2,rez,an,1,0,desaparezcan
soñar,ar,so,NULL,so,ñ,1,0,0,0,sue,o,1,0,sueño
soñar,ar,so,NULL,so,ñ,2,0,0,0,sue,as,1,0,sueñas
soñar,ar,so,NULL,so,ñ,3,0,0,0,sue,a,1,0,sueña
soñar,ar,so,NULL,so,ñ,3,1,0,0,sue,an,1,0,sueñan
soñar,ar,so,NULL,so,ñ,1,0,0,1,sue,e,1,0,sueñe
soñar,ar,so,NULL,so,ñ,2,0,0,1,sue,es,1,0,sueñes
soñar,ar,so,NULL,so,ñ,3,0,0,1,sue,e,1,0,sueñe
soñar,ar,so,NULL,so,ñ,3,1,0,1,sue,en,1,0,sueñen
soñar,ar,so,NULL,so,ñ,2,0,0,2,sue,a,1,0,sueña
soñar,ar,so,NULL,so,ñ,3,0,0,2,sue,e,1,0,sueñe
soñar,ar,so,NULL,so,ñ,3,1,0,2,sue,en,1,0,sueñen
vestir,ir,ves,v,es,t,1,0,0,0,vis,o,1,0,visto
vestir,ir,ves,v,es,t,2,0,0,0,vis,es,1,0,vistes
vestir,ir,ves,v,es,t,3,0,0,0,vis,e,1,0,viste
vestir,ir,ves,v,es,t,3,1,0,0,vis,en,1,0,visten
vestir,ir,ves,v,es,t,3,0,2,0,vis,ió,1,0,vistió
vestir,ir,ves,v,es,t,3,1,2,0,vis,ieron,1,0,vistieron
vestir,ir,ves,v,es,t,1,0,0,1,vis,a,1,0,vista
vestir,ir,ves,v,es,t,2,0,0,1,vis,as,1,0,vistas
vestir,ir,ves,v,es,t,3,0,0,1,vis,a,1,0,vista
vestir,ir,ves,v,es,t,1,1,0,1,vis,amos,1,0,vistamos
vestir,ir,ves,v,es,t,2,1,0,1,vis,áis,1,0,vistáis
vestir,ir,ves,v,es,t,3,1,0,1,vis,an,1,0,vistan
vestir,ir,ves,v,es,t,1,0,1,1,vis,iera,1,0,vistiera
vestir,ir,ves,v,es,t,2,0,1,1,vis,ieras,1,0,vistieras
vestir,ir,ves,v,es,t,3,0,1,1,vis,iera,1,0,vistiera
vestir,ir,ves,v,es,t,1,1,1,1,vis,iéramos,1,0,vistiéramos
vestir,ir,ves,v,es,t,2,1,1,1,vis,ierais,1,0,vistierais
vestir,ir,ves,v,es,t,3,1,1,1,vis,ieran,1,0,vistieran
vestir,ir,ves,v,es,t,1,0,3,1,vis,iere,1,0,vistiere
vestir,ir,ves,v,es,t,2,0,3,1,vis,ieres,1,0,vistieres
vestir,ir,ves,v,es,t,3,0,3,1,vis,iere,1,0,vistiere
vestir,ir,ves,v,es,t,1,1,3,1,vis,iéremos,1,0,vistiéremos
vestir,ir,ves,v,es,t,2,1,3,1,vis,iereis,1,0,vistiereis
vestir,ir,ves,v,es,t,3,1,3,1,vis,ieren,1,0,vistieren
vestir,ir,ves,v,es,t,2,0,0,2,vis,e,1,0,viste
vestir,ir,ves,v,es,t,3,0,0,2,vis,a,1,0,vista
vestir,ir,ves,v,es,t,1,1,0,2,vis,amos,1,0,vistamos
vestir,ir,ves,v,es,t,3,1,0,2,vis,an,1,0,vistan
avergonzar,ar,gon,g,on,z,1,0,0,0,güen,o,1,0,avergüenzo
avergonzar,ar,gon,g,on,z,2,0,0,0,güen,as,1,0,avergüenzas
avergonzar,ar,gon,g,on,z,3,0,0,0,güen,a,1,0,avergüenza
avergonzar,ar,gon,g,on,z,3,1,0,0,güen,an,1,0,avergüenzan
avergonzar,ar,gon,g,on,z,2,0,0,2,güen,a,1,0,avergüenza
alentar,ar,len,l,en,t,1,0,0,0,lien,o,1,0,aliento
alentar,ar,len,l,en,t,2,0,0,0,lien,as,1,0,alientas
alentar,ar,len,l,en,t,3,0,0,0,lien,a,1,0,alienta
alentar,ar,len,l,en,t,3,1,0,0,lien,an,1,0,alientan
alentar,ar,len,l,en,t,1,0,0,1,lien,e,1,0,aliente
alentar,ar,len,l,en,t,2,0,0,1,lien,es,1,0,alientes
alentar,ar,len,l,en,t,3,0,0,1,lien,e,1,0,aliente
alentar,ar,len,l,en,t,3,1,0,1,lien,en,1,0,alienten
alentar,ar,len,l,en,t,2,0,0,2,lien,a,1,0,alienta
alentar,ar,len,l,en,t,3,0,0,2,lien,e,1,0,aliente
alentar,ar,len,l,en,t,3,1,0,2,lien,en,1,0,alienten
huir,ir,NULL,NULL,NULL,hu,1,1,0,0,0,imos,1,0,huimos
huir,ir,NULL,NULL,NULL,hu,2,1,0,0,0,ís,1,0,huís
huir,ir,NULL,NULL,NULL,hu,1,0,1,0,0,ía,1,0,huía
huir,ir,NULL,NULL,NULL,hu,2,0,1,0,0,ías,1,0,huías
huir,ir,NULL,NULL,NULL,hu,3,0,1,0,0,ía,1,0,huía
huir,ir,NULL,NULL,NULL,hu,1,1,1,0,0,íamos,1,0,huíamos
huir,ir,NULL,NULL,NULL,hu,2,1,1,0,0,íais,1,0,huíais
huir,ir,NULL,NULL,NULL,hu,3,1,1,0,0,ían,1,0,huían
huir,ir,NULL,NULL,NULL,hu,1,0,2,0,0,í,1,0,huí
huir,ir,NULL,NULL,NULL,hu,2,0,2,0,0,iste,1,0,huiste
huir,ir,NULL,NULL,NULL,hu,1,1,2,0,0,imos,1,0,huimos
huir,ir,NULL,NULL,NULL,hu,2,1,2,0,0,isteis,1,0,huisteis
huir,ir,NULL,NULL,NULL,hu,1,0,3,0,0,iré,1,0,huiré
huir,ir,NULL,NULL,NULL,hu,2,0,3,0,0,irás,1,0,huirás
huir,ir,NULL,NULL,NULL,hu,3,0,3,0,0,irá,1,0,huirá
huir,ir,NULL,NULL,NULL,hu,1,1,3,0,0,iremos,1,0,huiremos
huir,ir,NULL,NULL,NULL,hu,2,1,3,0,0,iréis,1,0,huiréis
huir,ir,NULL,NULL,NULL,hu,3,1,3,0,0,irán,1,0,huirán
huir,ir,NULL,NULL,NULL,hu,1,0,4,0,0,iría,1,0,huiría
huir,ir,NULL,NULL,NULL,hu,2,0,4,0,0,irías,1,0,huirías
huir,ir,NULL,NULL,NULL,hu,3,0,4,0,0,iría,1,0,huiría
huir,ir,NULL,NULL,NULL,hu,1,1,4,0,0,iríamos,1,0,huiríamos
huir,ir,NULL,NULL,NULL,hu,2,1,4,0,0,iríais,1,0,huiríais
huir,ir,NULL,NULL,NULL,hu,3,1,4,0,0,irían,1,0,huirían
huir,ir,NULL,NULL,NULL,hu,2,1,0,2,0,id,1,0,huid
extender,er,ten,t,en,d,1,0,0,0,tien,o,1,0,extiendo
extender,er,ten,t,en,d,2,0,0,0,tien,es,1,0,extiendes
extender,er,ten,t,en,d,3,0,0,0,tien,e,1,0,extiende
extender,er,ten,t,en,d,3,1,0,0,tien,en,1,0,extienden
extender,er,ten,t,en,d,1,0,0,1,tien,a,1,0,extienda
extender,er,ten,t,en,d,2,0,0,1,tien,as,1,0,extiendas
extender,er,ten,t,en,d,3,0,0,1,tien,a,1,0,extienda
extender,er,ten,t,en,d,3,1,0,1,tien,an,1,0,extiendan
extender,er,ten,t,en,d,2,0,0,2,tien,e,1,0,extiende
extender,er,ten,t,en,d,3,0,0,2,tien,a,1,0,extienda
extender,er,ten,t,en,d,3,1,0,2,tien,an,1,0,extiendan
ir,ir,NULL,NULL,NULL,NULL,1,0,3,0,0,iré,1,0,iré
ir,ir,NULL,NULL,NULL,NULL,2,0,3,0,0,irás,1,0,irás
ir,ir,NULL,NULL,NULL,NULL,3,0,3,0,0,irá,1,0,irá
ir,ir,NULL,NULL,NULL,NULL,1,1,3,0,0,iremos,1,0,iremos
ir,ir,NULL,NULL,NULL,NULL,2,1,3,0,0,iréis,1,0,iréis
ir,ir,NULL,NULL,NULL,NULL,3,1,3,0,0,irán,1,0,irán
ir,ir,NULL,NULL,NULL,NULL,1,0,4,0,0,iría,1,0,iría
ir,ir,NULL,NULL,NULL,NULL,2,0,4,0,0,irías,1,0,irías
ir,ir,NULL,NULL,NULL,NULL,3,0,4,0,0,iría,1,0,iría
ir,ir,NULL,NULL,NULL,NULL,1,1,4,0,0,iríamos,1,0,iríamos
ir,ir,NULL,NULL,NULL,NULL,2,1,4,0,0,iríais,1,0,iríais
ir,ir,NULL,NULL,NULL,NULL,3,1,4,0,0,irían,1,0,irían
ir,ir,NULL,NULL,NULL,NULL,2,1,0,2,0,id,1,0,id
despedir,ir,pe,NULL,pe,d,1,0,0,0,pi,o,1,0,despido
despedir,ir,pe,NULL,pe,d,2,0,0,0,pi,es,1,0,despides
despedir,ir,pe,NULL,pe,d,3,0,0,0,pi,e,1,0,despide
despedir,ir,pe,NULL,pe,d,3,1,0,0,pi,en,1,0,despiden
despedir,ir,pe,NULL,pe,d,3,0,2,0,pi,ió,1,0,despidió
despedir,ir,pe,NULL,pe,d,3,1,2,0,pi,ieron,1,0,despidieron
despedir,ir,pe,NULL,pe,d,1,0,0,1,pi,a,1,0,despida
despedir,ir,pe,NULL,pe,d,2,0,0,1,pi,as,1,0,despidas
despedir,ir,pe,NULL,pe,d,3,0,0,1,pi,a,1,0,despida
despedir,ir,pe,NULL,pe,d,1,1,0,1,pi,amos,1,0,despidamos
despedir,ir,pe,NULL,pe,d,2,1,0,1,pi,áis,1,0,despidáis
despedir,ir,pe,NULL,pe,d,3,1,0,1,pi,an,1,0,despidan
despedir,ir,pe,NULL,pe,d,1,0,1,1,pi,iera,1,0,despidiera
despedir,ir,pe,NULL,pe,d,2,0,1,1,pi,ieras,1,0,despidieras
despedir,ir,pe,NULL,pe,d,3,0,1,1,pi,iera,1,0,despidiera
despedir,ir,pe,NULL,pe,d,1,1,1,1,pi,iéramos,1,0,despidiéramos
despedir,ir,pe,NULL,pe,d,2,1,1,1,pi,ierais,1,0,despidierais
despedir,ir,pe,NULL,pe,d,3,1,1,1,pi,ieran,1,0,despidieran
