admitir,mi,t,2,0,0,0,0,es,admites
admitir,mi,t,3,0,0,0,0,e,admite
admitir,mi,t,1,1,0,0,0,imos,admitimos
admitir,mi,t,2,1,0,0,0,ís,admitís
admitir,mi,t,3,1,0,0,0,en,admiten
admitir,mi,t,1,0,1,0,0,ía,admitía
admitir,mi,t,2,0,1,0,0,ías,admitías
admitir,mi,t,3,0,1,0,0,ía,admitía
admitir,mi,t,1,1,1,0,0,íamos,admitíamos
admitir,mi,t,2,1,1,0,0,íais,admitíais
admitir,mi,t,3,1,1,0,0,ían,admitían
admitir,mi,t,1,0,2,0,0,í,admití
admitir,mi,t,2,0,2,0,0,iste,admitiste
admitir,mi,t,3,0,2,0,0,ió,admitió
admitir,mi,t,1,1,2,0,0,imos,admitimos
admitir,mi,t,2,1,2,0,0,isteis,admitisteis
admitir,mi,t,3,1,2,0,0,ieron,admitieron
admitir,mi,t,1,0,3,0,0,iré,admitiré
admitir,mi,t,2,0,3,0,0,irás,admitirás
admitir,mi,t,3,0,3,0,0,irá,admitirá
admitir,mi,t,1,1,3,0,0,iremos,admitiremos
admitir,mi,t,2,1,3,0,0,iréis,admitiréis
admitir,mi,t,3,1,3,0,0,irán,admitirán
admitir,mi,t,1,0,4,0,0,iría,admitiría
admitir,mi,t,2,0,4,0,0,irías,admitirías
admitir,mi,t,3,0,4,0,0,iría,admitiría
admitir,mi,t,1,1,4,0,0,iríamos,admitiríamos
admitir,mi,t,2,1,4,0,0,iríais,admitiríais
admitir,mi,t,3,1,4,0,0,irían,admitirían
admitir,mi,t,1,0,0,1,0,a,admita
admitir,mi,t,2,0,0,1,0,as,admitas
admitir,mi,t,3,0,0,1,0,a,admita
admitir,mi,t,1,1,0,1,0,amos,admitamos
admitir,mi,t,2,1,0,1,0,áis,admitáis
admitir,mi,t,3,1,0,1,0,an,admitan
admitir,mi,t,1,0,1,1,0,iera,admitiera
admitir,mi,t,2,0,1,1,0,ieras,admitieras
admitir,mi,t,3,0,1,1,0,iera,admitiera
admitir,mi,t,1,1,1,1,0,iéramos,admitiéramos
admitir,mi,t,2,1,1,1,0,ierais,admitierais
admitir,mi,t,3,1,1,1,0,ieran,admitieran
admitir,mi,t,1,0,3,1,0,iere,admitiere
admitir,mi,t,2,0,3,1,0,ieres,admitieres
admitir,mi,t,3,0,3,1,0,iere,admitiere
admitir,mi,t,1,1,3,1,0,iéremos,admitiéremos
admitir,mi,t,2,1,3,1,0,iereis,admitiereis
admitir,mi,t,3,1,3,1,0,ieren,admitieren
admitir,mi,t,2,0,0,2,0,e,admite
admitir,mi,t,0,0,0,2,0,a,admita
admitir,mi,t,1,1,0,2,0,amos,admitamos
admitir,mi,t,2,1,0,2,0,id,admitid
admitir,mi,t,0,0,0,2,0,an,admitan
aconsejar,se,j,1,0,0,0,0,o,aconsejo
aconsejar,se,j,2,0,0,0,0,as,aconsejas
aconsejar,se,j,3,0,0,0,0,a,aconseja
aconsejar,se,j,1,1,0,0,0,amos,aconsejamos
aconsejar,se,j,2,1,0,0,0,áis,aconsejáis
aconsejar,se,j,3,1,0,0,0,an,aconsejan
aconsejar,se,j,1,0,1,0,0,aba,aconsejaba
aconsejar,se,j,2,0,1,0,0,abas,aconsejabas
aconsejar,se,j,3,0,1,0,0,aba,aconsejaba
aconsejar,se,j,1,1,1,0,0,ábamos,aconsejábamos
aconsejar,se,j,2,1,1,0,0,abais,aconsejabais
aconsejar,se,j,3,1,1,0,0,aban,aconsejaban
aconsejar,se,j,1,0,2,0,0,é,aconsejé
aconsejar,se,j,2,0,2,0,0,aste,aconsejaste
aconsejar,se,j,3,0,2,0,0,ó,aconsejó
aconsejar,se,j,1,1,2,0,0,amos,aconsejamos
aconsejar,se,j,2,1,2,0,0,asteis,aconsejasteis
aconsejar,se,j,3,1,2,0,0,aron,aconsejaron
aconsejar,se,j,1,0,3,0,0,aré,aconsejaré
aconsejar,se,j,2,0,3,0,0,arás,aconsejarás
aconsejar,se,j,3,0,3,0,0,ará,aconsejará
aconsejar,se,j,1,1,3,0,0,aremos,aconsejaremos
aconsejar,se,j,2,1,3,0,0,aréis,aconsejaréis
aconsejar,se,j,3,1,3,0,0,arán,aconsejarán
aconsejar,se,j,1,0,4,0,0,aría,aconsejaría
aconsejar,se,j,2,0,4,0,0,arías,aconsejarías
aconsejar,se,j,3,0,4,0,0,aría,aconsejaría
aconsejar,se,j,1,1,4,0,0,aríamos,aconsejaríamos
aconsejar,se,j,2,1,4,0,0,aríais,aconsejaríais
aconsejar,se,j,3,1,4,0,0,arían,aconsejarían
aconsejar,se,j,1,0,0,1,0,e,aconseje
aconsejar,se,j,2,0,0,1,0,es,aconsejes
aconsejar,se,j,3,0,0,1,0,e,aconseje
aconsejar,se,j,1,1,0,1,0,emos,aconsejemos
aconsejar,se,j,2,1,0,1,0,éis,aconsejéis
aconsejar,se,j,3,1,0,1,0,en,aconsejen
aconsejar,se,j,1,0,1,1,0,ara,aconsejara
aconsejar,se,j,2,0,1,1,0,aras,aconsejaras
aconsejar,se,j,3,0,1,1,0,ara,aconsejara
aconsejar,se,j,1,1,1,1,0,áramos,aconsejáramos
aconsejar,se,j,2,1,1,1,0,arais,aconsejarais
aconsejar,se,j,3,1,1,1,0,aran,aconsejaran
aconsejar,se,j,1,0,3,1,0,are,aconsejare
aconsejar,se,j,2,0,3,1,0,ares,aconsejares
aconsejar,se,j,3,0,3,1,0,are,aconsejare
aconsejar,se,j,1,1,3,1,0,áremos,aconsejáremos
aconsejar,se,j,2,1,3,1,0,areis,aconsejareis
aconsejar,se,j,3,1,3,1,0,aren,aconsejaren
aconsejar,se,j,2,0,0,2,0,a,aconseja
aconsejar,se,j,0,0,0,2,0,e,aconseje
aconsejar,se,j,1,1,0,2,0,emos,aconsejemos
aconsejar,se,j,2,1,0,2,0,ad,aconsejad
aconsejar,se,j,0,0,0,2,0,en,aconsejen
afrontar,fron,t,1,0,0,0,0,o,afronto
afrontar,fron,t,2,0,0,0,0,as,afrontas
afrontar,fron,t,3,0,0,0,0,a,afronta
afrontar,fron,t,1,1,0,0,0,amos,afrontamos
afrontar,fron,t,2,1,0,0,0,áis,afrontáis
afrontar,fron,t,3,1,0,0,0,an,afrontan
afrontar,fron,t,1,0,1,0,0,aba,afrontaba
afrontar,fron,t,2,0,1,0,0,abas,afrontabas
afrontar,fron,t,3,0,1,0,0,aba,afrontaba
afrontar,fron,t,1,1,1,0,0,ábamos,afrontábamos
afrontar,fron,t,2,1,1,0,0,abais,afrontabais
afrontar,fron,t,3,1,1,0,0,aban,afrontaban
afrontar,fron,t,1,0,2,0,0,é,afronté
afrontar,fron,t,2,0,2,0,0,aste,afrontaste
afrontar,fron,t,3,0,2,0,0,ó,afrontó
afrontar,fron,t,1,1,2,0,0,amos,afrontamos
afrontar,fron,t,2,1,2,0,0,asteis,afrontasteis
afrontar,fron,t,3,1,2,0,0,aron,afrontaron
afrontar,fron,t,1,0,3,0,0,aré,afrontaré
afrontar,fron,t,2,0,3,0,0,arás,afrontarás
afrontar,fron,t,3,0,3,0,0,ará,afrontará
afrontar,fron,t,1,1,3,0,0,aremos,afrontaremos
afrontar,fron,t,2,1,3,0,0,aréis,afrontaréis
afrontar,fron,t,3,1,3,0,0,arán,afrontarán
afrontar,fron,t,1,0,4,0,0,aría,afrontaría
afrontar,fron,t,2,0,4,0,0,arías,afrontarías
afrontar,fron,t,3,0,4,0,0,aría,afrontaría
afrontar,fron,t,1,1,4,0,0,aríamos,afrontaríamos
afrontar,fron,t,2,1,4,0,0,aríais,afrontaríais
afrontar,fron,t,3,1,4,0,0,arían,afrontarían
afrontar,fron,t,1,0,0,1,0,e,afronte
afrontar,fron,t,2,0,0,1,0,es,afrontes
afrontar,fron,t,3,0,0,1,0,e,afronte
afrontar,fron,t,1,1,0,1,0,emos,afrontemos
afrontar,fron,t,2,1,0,1,0,éis,afrontéis
afrontar,fron,t,3,1,0,1,0,en,afronten
afrontar,fron,t,1,0,1,1,0,ara,afrontara
afrontar,fron,t,2,0,1,1,0,aras,afrontaras
afrontar,fron,t,3,0,1,1,0,ara,afrontara
afrontar,fron,t,1,1,1,1,0,áramos,afrontáramos
afrontar,fron,t,2,1,1,1,0,arais,afrontarais
afrontar,fron,t,3,1,1,1,0,aran,afrontaran
afrontar,fron,t,1,0,3,1,0,are,afrontare
afrontar,fron,t,2,0,3,1,0,ares,afrontares
afrontar,fron,t,3,0,3,1,0,are,afrontare
afrontar,fron,t,1,1,3,1,0,áremos,afrontáremos
afrontar,fron,t,2,1,3,1,0,areis,afrontareis
afrontar,fron,t,3,1,3,1,0,aren,afrontaren
afrontar,fron,t,2,0,0,2,0,a,afronta
afrontar,fron,t,0,0,0,2,0,e,afronte
afrontar,fron,t,1,1,0,2,0,emos,afrontemos
afrontar,fron,t,2,1,0,2,0,ad,afrontad
afrontar,fron,t,0,0,0,2,0,en,afronten
estar,es,t,1,0,0,0,0,oy,estoy
estar,es,t,2,0,0,0,0,ás,estás
estar,es,t,3,0,0,0,0,á,está
estar,es,t,1,1,0,0,0,amos,estamos
estar,es,t,2,1,0,0,0,áis,estáis
estar,es,t,3,1,0,0,0,án,están
estar,es,t,1,0,1,0,0,aba,estaba
estar,es,t,2,0,1,0,0,abas,estabas
estar,es,t,3,0,1,0,0,aba,estaba
estar,es,t,1,1,1,0,0,ábamos,estábamos
estar,es,t,2,1,1,0,0,abais,estabais
estar,es,t,3,1,1,0,0,aban,estaban
estar,es,t,1,0,2,0,0,uve,estuve
estar,es,t,2,0,2,0,0,uviste,estuviste
estar,es,t,3,0,2,0,0,uvo,estuvo
estar,es,t,1,1,2,0,0,uvimos,estuvimos
estar,es,t,2,1,2,0,0,uvisteis,estuvisteis
estar,es,t,3,1,2,0,0,uvieron,estuvieron
estar,es,t,1,0,3,0,0,aré,estaré
estar,es,t,2,0,3,0,0,arás,estarás
estar,es,t,3,0,3,0,0,ará,estará
estar,es,t,1,1,3,0,0,aremos,estaremos
estar,es,t,2,1,3,0,0,aréis,estaréis
estar,es,t,3,1,3,0,0,arán,estarán
estar,es,t,1,0,4,0,0,aría,estaría
estar,es,t,2,0,4,0,0,arías,estarías
estar,es,t,3,0,4,0,0,aría,estaría
estar,es,t,1,1,4,0,0,aríamos,estaríamos
estar,es,t,2,1,4,0,0,aríais,estaríais
estar,es,t,3,1,4,0,0,arían,estarían
estar,es,t,1,0,0,1,0,é,esté
estar,es,t,2,0,0,1,0,és,estés
estar,es,t,3,0,0,1,0,é,esté
estar,es,t,1,1,0,1,0,emos,estemos
estar,es,t,2,1,0,1,0,éis,estéis
estar,es,t,3,1,0,1,0,én,estén
estar,es,t,1,0,1,1,0,uviera,estuviera
estar,es,t,2,0,1,1,0,uvieras,estuvieras
estar,es,t,3,0,1,1,0,uviera,estuviera
estar,es,t,1,1,1,1,0,uviéramos,estuviéramos
estar,es,t,2,1,1,1,0,uvierais,estuvierais
estar,es,t,3,1,1,1,0,uvieran,estuvieran
estar,es,t,1,0,3,1,0,uviere,estuviere
estar,es,t,2,0,3,1,0,uvieres,estuvieres
estar,es,t,3,0,3,1,0,uviere,estuviere
estar,es,t,1,1,3,1,0,uviéremos,estuviéremos
estar,es,t,2,1,3,1,0,uviereis,estuviereis
estar,es,t,3,1,3,1,0,uvieren,estuvieren
estar,es,t,2,0,0,2,0,á,está
estar,es,t,0,0,0,2,0,é,esté
estar,es,t,1,1,0,2,0,emos,estemos
estar,es,t,2,1,0,2,0,ad,estad
estar,es,t,0,0,0,2,0,én,estén
alertar,ler,t,1,0,0,0,0,o,alerto
alertar,ler,t,2,0,0,0,0,as,alertas
alertar,ler,t,3,0,0,0,0,a,alerta
alertar,ler,t,1,1,0,0,0,amos,alertamos
alertar,ler,t,2,1,0,0,0,áis,alertáis
alertar,ler,t,3,1,0,0,0,an,alertan
alertar,ler,t,1,0,1,0,0,aba,alertaba
alertar,ler,t,2,0,1,0,0,abas,alertabas
alertar,ler,t,3,0,1,0,0,aba,alertaba
alertar,ler,t,1,1,1,0,0,ábamos,alertábamos
alertar,ler,t,2,1,1,0,0,abais,alertabais
alertar,ler,t,3,1,1,0,0,aban,alertaban
alertar,ler,t,1,0,2,0,0,é,alerté
alertar,ler,t,2,0,2,0,0,aste,alertaste
alertar,ler,t,3,0,2,0,0,ó,alertó
alertar,ler,t,1,1,2,0,0,amos,alertamos
alertar,ler,t,2,1,2,0,0,asteis,alertasteis
alertar,ler,t,3,1,2,0,0,aron,alertaron
alertar,ler,t,1,0,3,0,0,aré,alertaré
alertar,ler,t,2,0,3,0,0,arás,alertarás
alertar,ler,t,3,0,3,0,0,ará,alertará
alertar,ler,t,1,1,3,0,0,aremos,alertaremos
alertar,ler,t,2,1,3,0,0,aréis,alertaréis
alertar,ler,t,3,1,3,0,0,arán,alertarán
alertar,ler,t,1,0,4,0,0,aría,alertaría
alertar,ler,t,2,0,4,0,0,arías,alertarías
alertar,ler,t,3,0,4,0,0,aría,alertaría
alertar,ler,t,1,1,4,0,0,aríamos,alertaríamos
alertar,ler,t,2,1,4,0,0,aríais,alertaríais
alertar,ler,t,3,1,4,0,0,arían,alertarían
alertar,ler,t,1,0,0,1,0,e,alerte
alertar,ler,t,2,0,0,1,0,es,alertes
alertar,ler,t,3,0,0,1,0,e,alerte
alertar,ler,t,1,1,0,1,0,emos,alertemos
alertar,ler,t,2,1,0,1,0,éis,alertéis
alertar,ler,t,3,1,0,1,0,en,alerten
alertar,ler,t,1,0,1,1,0,ara,alertara
alertar,ler,t,2,0,1,1,0,aras,alertaras
alertar,ler,t,3,0,1,1,0,ara,alertara
alertar,ler,t,1,1,1,1,0,áramos,alertáramos
alertar,ler,t,2,1,1,1,0,arais,alertarais
alertar,ler,t,3,1,1,1,0,aran,alertaran
alertar,ler,t,1,0,3,1,0,are,alertare
alertar,ler,t,2,0,3,1,0,ares,alertares
alertar,ler,t,3,0,3,1,0,are,alertare
alertar,ler,t,1,1,3,1,0,áremos,alertáremos
alertar,ler,t,2,1,3,1,0,areis,alertareis
alertar,ler,t,3,1,3,1,0,aren,alertaren
alertar,ler,t,2,0,0,2,0,a,alerta
alertar,ler,t,0,0,0,2,0,e,alerte
alertar,ler,t,1,1,0,2,0,emos,alertemos
alertar,ler,t,2,1,0,2,0,ad,alertad
alertar,ler,t,0,0,0,2,0,en,alerten
permitir,mi,t,1,0,0,0,0,o,permito
permitir,mi,t,2,0,0,0,0,es,permites
permitir,mi,t,3,0,0,0,0,e,permite
permitir,mi,t,1,1,0,0,0,imos,permitimos
permitir,mi,t,2,1,0,0,0,ís,permitís
permitir,mi,t,3,1,0,0,0,en,permiten
permitir,mi,t,1,0,1,0,0,ía,permitía
permitir,mi,t,2,0,1,0,0,ías,permitías
permitir,mi,t,3,0,1,0,0,ía,permitía
permitir,mi,t,1,1,1,0,0,íamos,permitíamos
permitir,mi,t,2,1,1,0,0,íais,permitíais
permitir,mi,t,3,1,1,0,0,ían,permitían
permitir,mi,t,1,0,2,0,0,í,permití
permitir,mi,t,2,0,2,0,0,iste,permitiste
permitir,mi,t,3,0,2,0,0,ió,permitió
permitir,mi,t,1,1,2,0,0,imos,permitimos
permitir,mi,t,2,1,2,0,0,isteis,permitisteis
permitir,mi,t,3,1,2,0,0,ieron,permitieron
permitir,mi,t,1,0,3,0,0,iré,permitiré
permitir,mi,t,2,0,3,0,0,irás,permitirás
permitir,mi,t,3,0,3,0,0,irá,permitirá
permitir,mi,t,1,1,3,0,0,iremos,permitiremos
permitir,mi,t,2,1,3,0,0,iréis,permitiréis
permitir,mi,t,3,1,3,0,0,irán,permitirán
permitir,mi,t,1,0,4,0,0,iría,permitiría
permitir,mi,t,2,0,4,0,0,irías,permitirías
permitir,mi,t,3,0,4,0,0,iría,permitiría
permitir,mi,t,1,1,4,0,0,iríamos,permitiríamos
permitir,mi,t,2,1,4,0,0,iríais,permitiríais
permitir,mi,t,3,1,4,0,0,irían,permitirían
permitir,mi,t,1,0,0,1,0,a,permita
permitir,mi,t,2,0,0,1,0,as,permitas
permitir,mi,t,3,0,0,1,0,a,permita
permitir,mi,t,1,1,0,1,0,amos,permitamos
permitir,mi,t,2,1,0,1,0,áis,permitáis
permitir,mi,t,3,1,0,1,0,an,permitan
permitir,mi,t,1,0,1,1,0,iera,permitiera
permitir,mi,t,2,0,1,1,0,ieras,permitieras
permitir,mi,t,3,0,1,1,0,iera,permitiera
permitir,mi,t,1,1,1,1,0,iéramos,permitiéramos
permitir,mi,t,2,1,1,1,0,ierais,permitierais
permitir,mi,t,3,1,1,1,0,ieran,permitieran
permitir,mi,t,1,0,3,1,0,iere,permitiere
permitir,mi,t,2,0,3,1,0,ieres,permitieres
permitir,mi,t,3,0,3,1,0,iere,permitiere
permitir,mi,t,1,1,3,1,0,iéremos,permitiéremos
permitir,mi,t,2,1,3,1,0,iereis,permitiereis
permitir,mi,t,3,1,3,1,0,ieren,permitieren
permitir,mi,t,2,0,0,2,0,e,permite
permitir,mi,t,0,0,0,2,0,a,permita
permitir,mi,t,1,1,0,2,0,amos,permitamos
permitir,mi,t,2,1,0,2,0,id,permitid
permitir,mi,t,0,0,0,2,0,an,permitan
entretener,te,n,1,1,0,0,0,emos,entretenemos
entretener,te,n,2,1,0,0,0,éis,entretenéis
entretener,te,n,1,0,1,0,0,ía,entretenía
entretener,te,n,2,0,1,0,0,ías,entretenías
entretener,te,n,3,0,1,0,0,ía,entretenía
entretener,te,n,1,1,1,0,0,íamos,entreteníamos
entretener,te,n,2,1,1,0,0,íais,entreteníais
entretener,te,n,3,1,1,0,0,ían,entretenían
entretener,te,n,2,1,0,2,0,ed,entretened
analizar,li,z,1,0,0,0,0,o,analizo
analizar,li,z,2,0,0,0,0,as,analizas
analizar,li,z,3,0,0,0,0,a,analiza
analizar,li,z,1,1,0,0,0,amos,analizamos
analizar,li,z,2,1,0,0,0,áis,analizáis
analizar,li,z,3,1,0,0,0,an,analizan
analizar,li,z,1,0,1,0,0,aba,analizaba
analizar,li,z,2,0,1,0,0,abas,analizabas
analizar,li,z,3,0,1,0,0,aba,analizaba
analizar,li,z,1,1,1,0,0,ábamos,analizábamos
analizar,li,z,2,1,1,0,0,abais,analizabais
analizar,li,z,3,1,1,0,0,aban,analizaban
analizar,li,z,1,0,2,0,0,cé,analicé
analizar,li,z,2,0,2,0,0,aste,analizaste
analizar,li,z,3,0,2,0,0,ó,analizó
analizar,li,z,1,1,2,0,0,amos,analizamos
analizar,li,z,2,1,2,0,0,asteis,analizasteis
analizar,li,z,3,1,2,0,0,aron,analizaron
analizar,li,z,1,0,3,0,0,aré,analizaré
analizar,li,z,2,0,3,0,0,arás,analizarás
analizar,li,z,3,0,3,0,0,ará,analizará
analizar,li,z,1,1,3,0,0,aremos,analizaremos
analizar,li,z,2,1,3,0,0,aréis,analizaréis
analizar,li,z,3,1,3,0,0,arán,analizarán
analizar,li,z,1,0,4,0,0,aría,analizaría
analizar,li,z,2,0,4,0,0,arías,analizarías
analizar,li,z,3,0,4,0,0,aría,analizaría
analizar,li,z,1,1,4,0,0,aríamos,analizaríamos
analizar,li,z,2,1,4,0,0,aríais,analizaríais
analizar,li,z,3,1,4,0,0,arían,analizarían
analizar,li,z,1,0,0,1,0,ce,analice
analizar,li,z,2,0,0,1,0,ces,analices
analizar,li,z,3,0,0,1,0,ce,analice
analizar,li,z,1,1,0,1,0,cemos,analicemos
analizar,li,z,2,1,0,1,0,céis,analicéis
analizar,li,z,3,1,0,1,0,cen,analicen
analizar,li,z,1,0,1,1,0,ara,analizara
analizar,li,z,2,0,1,1,0,aras,analizaras
analizar,li,z,3,0,1,1,0,ara,analizara
analizar,li,z,1,1,1,1,0,áramos,analizáramos
analizar,li,z,2,1,1,1,0,arais,analizarais
analizar,li,z,3,1,1,1,0,aran,analizaran
analizar,li,z,1,0,3,1,0,are,analizare
analizar,li,z,2,0,3,1,0,ares,analizares
analizar,li,z,3,0,3,1,0,are,analizare
analizar,li,z,1,1,3,1,0,áremos,analizáremos
analizar,li,z,2,1,3,1,0,areis,analizareis
analizar,li,z,3,1,3,1,0,aren,analizaren
analizar,li,z,2,0,0,2,0,a,analiza
analizar,li,z,0,0,0,2,0,ce,analice
analizar,li,z,1,1,0,2,0,cemos,analicemos
analizar,li,z,2,1,0,2,0,ad,analizad
analizar,li,z,0,0,0,2,0,cen,analicen
anunciar,nun,ci,1,0,0,0,0,o,anuncio
anunciar,nun,ci,2,0,0,0,0,as,anuncias
anunciar,nun,ci,3,0,0,0,0,a,anuncia
anunciar,nun,ci,1,1,0,0,0,amos,anunciamos
anunciar,nun,ci,2,1,0,0,0,áis,anunciáis
anunciar,nun,ci,3,1,0,0,0,an,anuncian
anunciar,nun,ci,1,0,1,0,0,aba,anunciaba
anunciar,nun,ci,2,0,1,0,0,abas,anunciabas
anunciar,nun,ci,3,0,1,0,0,aba,anunciaba
anunciar,nun,ci,1,1,1,0,0,ábamos,anunciábamos
anunciar,nun,ci,2,1,1,0,0,abais,anunciabais
anunciar,nun,ci,3,1,1,0,0,aban,anunciaban
anunciar,nun,ci,1,0,2,0,0,é,anuncié
anunciar,nun,ci,2,0,2,0,0,aste,anunciaste
anunciar,nun,ci,3,0,2,0,0,ó,anunció
anunciar,nun,ci,1,1,2,0,0,amos,anunciamos
anunciar,nun,ci,2,1,2,0,0,asteis,anunciasteis
anunciar,nun,ci,3,1,2,0,0,aron,anunciaron
anunciar,nun,ci,1,0,3,0,0,aré,anunciaré
anunciar,nun,ci,2,0,3,0,0,arás,anunciarás
anunciar,nun,ci,3,0,3,0,0,ará,anunciará
anunciar,nun,ci,1,1,3,0,0,aremos,anunciaremos
anunciar,nun,ci,2,1,3,0,0,aréis,anunciaréis
anunciar,nun,ci,3,1,3,0,0,arán,anunciarán
anunciar,nun,ci,1,0,4,0,0,aría,anunciaría
anunciar,nun,ci,2,0,4,0,0,arías,anunciarías
anunciar,nun,ci,3,0,4,0,0,aría,anunciaría
anunciar,nun,ci,1,1,4,0,0,aríamos,anunciaríamos
anunciar,nun,ci,2,1,4,0,0,aríais,anunciaríais
