aparecer,re,"&theta.",er,2,1,0,0,*kejs,0,aparecéis
aparecer,re,"&theta.",er,3,1,0,0,"&theta.en",0,aparecen
aparecer,re,"&theta.",er,1,0,1,0,"*&theta.ia",0,aparecía
aparecer,re,"&theta.",er,2,0,1,0,"*&theta.ias",0,aparecías
aparecer,re,"&theta.",er,3,0,1,0,"*&theta.ia",0,aparecía
aparecer,re,"&theta.",er,1,1,1,0,"*&theta.iamos",0,aparecíamos
aparecer,re,"&theta.",er,2,1,1,0,"*&theta.iajs",0,aparecíais
aparecer,re,"&theta.",er,3,1,1,0,"*&theta.ian",0,aparecían
aparecer,re,"&theta.",er,1,0,2,0,"*&theta.i",0,aparecí
aparecer,re,"&theta.",er,2,0,2,0,"*&theta.iste",0,apareciste
aparecer,re,"&theta.",er,3,0,2,0,"*&theta.jo",0,apareció
aparecer,re,"&theta.",er,1,1,2,0,"*&theta.imos",0,aparecimos
aparecer,re,"&theta.",er,2,1,2,0,"&theta.is*tejs",0,aparecisteis
aparecer,re,"&theta.",er,3,1,2,0,"*&theta.jeron",0,aparecieron
aparecer,re,"&theta.",er,1,0,1,0,"&theta.e*re",0,apareceré
aparecer,re,"&theta.",er,2,0,1,0,"&theta.e*ras",0,aparecerás
aparecer,re,"&theta.",er,3,0,1,0,"&theta.e*ra",0,aparecerá
aparecer,re,"&theta.",er,1,1,1,0,"&theta.e*remos",0,apareceremos
aparecer,re,"&theta.",er,2,1,1,0,"&theta.e*rejs",0,apareceréis
aparecer,re,"&theta.",er,3,1,1,0,"&theta.e*ran",0,aparecerán
aparecer,re,"&theta.",er,1,0,2,0,"&theta.e*ria",0,aparecería
aparecer,re,"&theta.",er,2,0,2,0,"&theta.e*rias",0,aparecerías
aparecer,re,"&theta.",er,3,0,2,0,"&theta.e*ria",0,aparecería
aparecer,re,"&theta.",er,1,1,2,0,"&theta.e*riamos",0,apareceríamos
aparecer,re,"&theta.",er,2,1,2,0,"&theta.e*riajs",0,apareceríais
aparecer,re,"&theta.",er,3,1,2,0,"&theta.e*rian",0,aparecerían
aparecer,re,"&theta.",er,1,0,0,1,ka,"*re&theta.",aparezca
aparecer,re,"&theta.",er,2,0,0,1,kas,"*re&theta.",aparezcas
aparecer,re,"&theta.",er,3,0,0,1,ka,"*re&theta.",aparezca
aparecer,re,"&theta.",er,1,1,0,1,*kamos,"re&theta.",aparezcamos
aparecer,re,"&theta.",er,2,1,0,1,*kajs,"re&theta.",aparezcáis
aparecer,re,"&theta.",er,3,1,0,1,kan,"*re&theta.",aparezcan
aparecer,re,"&theta.",er,1,0,1,1,"*&theta.jera",0,apareciera
aparecer,re,"&theta.",er,2,0,1,1,"*&theta.jeras",0,aparecieras
aparecer,re,"&theta.",er,3,0,1,1,"*&theta.jera",0,apareciera
aparecer,re,"&theta.",er,1,1,1,1,"*&theta.jeramos",0,apareciéramos
aparecer,re,"&theta.",er,2,1,1,1,"&theta.je*rajs",0,aparecierais
aparecer,re,"&theta.",er,3,1,1,1,"*&theta.jeran",0,aparecieran
aparecer,re,"&theta.",er,1,0,1,1,"*&theta.jere",0,apareciere
aparecer,re,"&theta.",er,2,0,1,1,"*&theta.jeres",0,aparecieres
aparecer,re,"&theta.",er,3,0,1,1,"*&theta.jere",0,apareciere
aparecer,re,"&theta.",er,1,1,1,1,"*&theta.jeremos",0,apareciéremos
aparecer,re,"&theta.",er,2,1,1,1,"&theta.je*rejs",0,apareciereis
aparecer,re,"&theta.",er,3,1,1,1,"*&theta.jeren",0,aparecieren
aparecer,re,"&theta.",er,0,0,0,2,-,-,–
aparecer,re,"&theta.",er,2,0,0,2,"&theta.e",0,aparece
aparecer,re,"&theta.",er,0,0,0,2,ka,"*re&theta.",aparezca
aparecer,re,"&theta.",er,1,1,0,2,*kamos,"re&theta.",aparezcamos
aparecer,re,"&theta.",er,2,1,0,2,"*&theta.ed",0,apareced
aparecer,re,"&theta.",er,0,0,0,2,kan,"*re&theta.",aparezcan
atraer,tra,"&null.",er,1,0,0,0,-,"&gamma.o",atraigo
atraer,tra,"&null.",er,2,0,0,0,es,0,atraes
atraer,tra,"&null.",er,3,0,0,0,e,0,atrae
atraer,tra,"&null.",er,1,1,0,0,*emos,0,atraemos
atraer,tra,"&null.",er,2,1,0,0,*ejs,0,atraéis
atraer,tra,"&null.",er,3,1,0,0,en,0,atraen
atraer,tra,"&null.",er,1,0,1,0,*ia,0,atraía
atraer,tra,"&null.",er,2,0,1,0,*ias,0,atraías
atraer,tra,"&null.",er,3,0,1,0,*ia,0,atraía
atraer,tra,"&null.",er,1,1,1,0,*iamos,0,atraíamos
atraer,tra,"&null.",er,2,1,1,0,*iajs,0,atraíais
atraer,tra,"&null.",er,3,1,1,0,*ian,0,atraían
atraer,tra,"&null.",er,1,0,2,0,xe,0,atraje
atraer,tra,"&null.",er,2,0,2,0,*xiste,0,atrajiste
atraer,tra,"&null.",er,3,0,2,0,xo,0,atrajo
atraer,tra,"&null.",er,1,1,2,0,*ximos,0,atrajimos
atraer,tra,"&null.",er,2,1,2,0,xis*tejs,0,atrajisteis
atraer,tra,"&null.",er,3,1,2,0,*xeron,0,atrajeron
atraer,tra,"&null.",er,1,0,1,0,e*re,0,atraeré
atraer,tra,"&null.",er,2,0,1,0,e*ras,0,atraerás
atraer,tra,"&null.",er,3,0,1,0,e*ra,0,atraerá
atraer,tra,"&null.",er,1,1,1,0,e*remos,0,atraeremos
atraer,tra,"&null.",er,2,1,1,0,e*rejs,0,atraeréis
atraer,tra,"&null.",er,3,1,1,0,e*ran,0,atraerán
atraer,tra,"&null.",er,1,0,2,0,e*ria,0,atraería
atraer,tra,"&null.",er,2,0,2,0,e*rias,0,atraerías
atraer,tra,"&null.",er,3,0,2,0,e*ria,0,atraería
atraer,tra,"&null.",er,1,1,2,0,e*riamos,0,atraeríamos
atraer,tra,"&null.",er,2,1,2,0,e*riajs,0,atraeríais
atraer,tra,"&null.",er,3,1,2,0,e*rian,0,atraerían
atraer,tra,"&null.",er,1,0,0,1,-,"&gamma.a",atraiga
atraer,tra,"&null.",er,2,0,0,1,-,"&gamma.as",atraigas
atraer,tra,"&null.",er,3,0,0,1,-,"&gamma.a",atraiga
atraer,tra,"&null.",er,1,1,0,1,mos,"*&gamma.a",atraigamos
atraer,tra,"&null.",er,2,1,0,1,js,*ga,atraigáis
atraer,tra,"&null.",er,3,1,0,1,-,"&gamma.an",atraigan
atraer,tra,"&null.",er,1,0,1,1,*xera,0,atrajera
atraer,tra,"&null.",er,2,0,1,1,*xeras,0,atrajeras
atraer,tra,"&null.",er,3,0,1,1,*xera,0,atrajera
atraer,tra,"&null.",er,1,1,1,1,*xeramos,0,atrajéramos
atraer,tra,"&null.",er,2,1,1,1,xe*rajs,0,atrajerais
atraer,tra,"&null.",er,3,1,1,1,*xeran,0,atrajeran
atraer,tra,"&null.",er,1,0,1,1,*xere,0,atrajere
atraer,tra,"&null.",er,2,0,1,1,*xeres,0,atrajeres
atraer,tra,"&null.",er,3,0,1,1,*xere,0,atrajere
atraer,tra,"&null.",er,1,1,1,1,*xeremos,0,atrajéremos
atraer,tra,"&null.",er,2,1,1,1,xe*rejs,0,atrajereis
atraer,tra,"&null.",er,3,1,1,1,*xeren,0,atrajeren
atraer,tra,"&null.",er,0,0,0,2,-,-,–
atraer,tra,"&null.",er,2,0,0,2,e,0,atrae
atraer,tra,"&null.",er,0,0,0,2,-,"&gamma.a",atraiga
atraer,tra,"&null.",er,1,1,0,2,mos,"*&gamma.a",atraigamos
atraer,tra,"&null.",er,2,1,0,2,*ed,0,atraed
atraer,tra,"&null.",er,0,0,0,2,-,"&gamma.an",atraigan
pertenecer,ne,"&theta.",er,1,0,0,0,ko,"*ne&theta.",pertenezco
pertenecer,ne,"&theta.",er,2,0,0,0,"&theta.es",0,perteneces
pertenecer,ne,"&theta.",er,3,0,0,0,"&theta.e",0,pertenece
pertenecer,ne,"&theta.",er,1,1,0,0,"*&theta.emos",0,pertenecemos
pertenecer,ne,"&theta.",er,2,1,0,0,*kejs,0,pertenecéis
pertenecer,ne,"&theta.",er,3,1,0,0,"&theta.en",0,pertenecen
pertenecer,ne,"&theta.",er,1,0,1,0,"*&theta.ia",0,pertenecía
pertenecer,ne,"&theta.",er,2,0,1,0,"*&theta.ias",0,pertenecías
pertenecer,ne,"&theta.",er,3,0,1,0,"*&theta.ia",0,pertenecía
pertenecer,ne,"&theta.",er,1,1,1,0,"*&theta.iamos",0,pertenecíamos
pertenecer,ne,"&theta.",er,2,1,1,0,"*&theta.iajs",0,pertenecíais
pertenecer,ne,"&theta.",er,3,1,1,0,"*&theta.ian",0,pertenecían
pertenecer,ne,"&theta.",er,1,0,2,0,"*&theta.i",0,pertenecí
pertenecer,ne,"&theta.",er,2,0,2,0,"*&theta.iste",0,perteneciste
pertenecer,ne,"&theta.",er,3,0,2,0,"*&theta.jo",0,perteneció
pertenecer,ne,"&theta.",er,1,1,2,0,"*&theta.imos",0,pertenecimos
pertenecer,ne,"&theta.",er,2,1,2,0,"&theta.is*tejs",0,pertenecisteis
pertenecer,ne,"&theta.",er,3,1,2,0,"*&theta.jeron",0,pertenecieron
pertenecer,ne,"&theta.",er,1,0,1,0,"&theta.e*re",0,perteneceré
pertenecer,ne,"&theta.",er,2,0,1,0,"&theta.e*ras",0,pertenecerás
pertenecer,ne,"&theta.",er,3,0,1,0,"&theta.e*ra",0,pertenecerá
pertenecer,ne,"&theta.",er,1,1,1,0,"&theta.e*remos",0,perteneceremos
pertenecer,ne,"&theta.",er,2,1,1,0,"&theta.e*rejs",0,perteneceréis
pertenecer,ne,"&theta.",er,3,1,1,0,"&theta.e*ran",0,pertenecerán
pertenecer,ne,"&theta.",er,1,0,2,0,"&theta.e*ria",0,pertenecería
pertenecer,ne,"&theta.",er,2,0,2,0,"&theta.e*rias",0,pertenecerías
pertenecer,ne,"&theta.",er,3,0,2,0,"&theta.e*ria",0,pertenecería
pertenecer,ne,"&theta.",er,1,1,2,0,"&theta.e*riamos",0,perteneceríamos
pertenecer,ne,"&theta.",er,2,1,2,0,"&theta.e*riajs",0,perteneceríais
pertenecer,ne,"&theta.",er,3,1,2,0,"&theta.e*rian",0,pertenecerían
pertenecer,ne,"&theta.",er,1,0,0,1,ka,"*ne&theta.",pertenezca
pertenecer,ne,"&theta.",er,2,0,0,1,kas,"*ne&theta.",pertenezcas
pertenecer,ne,"&theta.",er,3,0,0,1,ka,"*ne&theta.",pertenezca
pertenecer,ne,"&theta.",er,1,1,0,1,*kamos,"ne&theta.",pertenezcamos
pertenecer,ne,"&theta.",er,2,1,0,1,*kajs,"ne&theta.",pertenezcáis
pertenecer,ne,"&theta.",er,3,1,0,1,kan,"*ne&theta.",pertenezcan
pertenecer,ne,"&theta.",er,1,0,1,1,"*&theta.jera",0,perteneciera
pertenecer,ne,"&theta.",er,2,0,1,1,"*&theta.jeras",0,pertenecieras
pertenecer,ne,"&theta.",er,3,0,1,1,"*&theta.jera",0,perteneciera
pertenecer,ne,"&theta.",er,1,1,1,1,"*&theta.jeramos",0,perteneciéramos
pertenecer,ne,"&theta.",er,2,1,1,1,"&theta.je*rajs",0,pertenecierais
pertenecer,ne,"&theta.",er,3,1,1,1,"*&theta.jeran",0,pertenecieran
pertenecer,ne,"&theta.",er,1,0,1,1,"*&theta.jere",0,perteneciere
pertenecer,ne,"&theta.",er,2,0,1,1,"*&theta.jeres",0,pertenecieres
pertenecer,ne,"&theta.",er,3,0,1,1,"*&theta.jere",0,perteneciere
pertenecer,ne,"&theta.",er,1,1,1,1,"*&theta.jeremos",0,perteneciéremos
pertenecer,ne,"&theta.",er,2,1,1,1,"&theta.je*rejs",0,perteneciereis
pertenecer,ne,"&theta.",er,3,1,1,1,"*&theta.jeren",0,pertenecieren
pertenecer,ne,"&theta.",er,0,0,0,2,-,-,–
pertenecer,ne,"&theta.",er,2,0,0,2,"&theta.e",0,pertenece
pertenecer,ne,"&theta.",er,0,0,0,2,ka,"*ne&theta.",pertenezca
pertenecer,ne,"&theta.",er,1,1,0,2,*kamos,"ne&theta.",pertenezcamos
pertenecer,ne,"&theta.",er,2,1,0,2,"*&theta.ed",0,perteneced
pertenecer,ne,"&theta.",er,0,0,0,2,kan,"*ne&theta.",pertenezcan
enceguecer,"&gamma.e","&theta.",er,1,0,0,0,ko,"*&gamma.e&theta.",enceguezco
enceguecer,"&gamma.e","&theta.",er,2,0,0,0,"&theta.es",0,encegueces
enceguecer,"&gamma.e","&theta.",er,3,0,0,0,"&theta.e",0,enceguece
enceguecer,"&gamma.e","&theta.",er,1,1,0,0,"*&theta.emos",0,enceguecemos
enceguecer,"&gamma.e","&theta.",er,2,1,0,0,*kejs,0,enceguecéis
enceguecer,"&gamma.e","&theta.",er,3,1,0,0,"&theta.en",0,enceguecen
enceguecer,"&gamma.e","&theta.",er,1,0,1,0,"*&theta.ia",0,enceguecía
enceguecer,"&gamma.e","&theta.",er,2,0,1,0,"*&theta.ias",0,enceguecías
enceguecer,"&gamma.e","&theta.",er,3,0,1,0,"*&theta.ia",0,enceguecía
enceguecer,"&gamma.e","&theta.",er,1,1,1,0,"*&theta.iamos",0,enceguecíamos
enceguecer,"&gamma.e","&theta.",er,2,1,1,0,"*&theta.iajs",0,enceguecíais
enceguecer,"&gamma.e","&theta.",er,3,1,1,0,"*&theta.ian",0,enceguecían
enceguecer,"&gamma.e","&theta.",er,1,0,2,0,"*&theta.i",0,enceguecí
enceguecer,"&gamma.e","&theta.",er,2,0,2,0,"*&theta.iste",0,encegueciste
enceguecer,"&gamma.e","&theta.",er,3,0,2,0,"*&theta.jo",0,encegueció
enceguecer,"&gamma.e","&theta.",er,1,1,2,0,"*&theta.imos",0,enceguecimos
enceguecer,"&gamma.e","&theta.",er,2,1,2,0,"&theta.is*tejs",0,enceguecisteis
enceguecer,"&gamma.e","&theta.",er,3,1,2,0,"*&theta.jeron",0,enceguecieron
enceguecer,"&gamma.e","&theta.",er,1,0,1,0,"&theta.e*re",0,encegueceré
enceguecer,"&gamma.e","&theta.",er,2,0,1,0,"&theta.e*ras",0,enceguecerás
enceguecer,"&gamma.e","&theta.",er,3,0,1,0,"&theta.e*ra",0,enceguecerá
enceguecer,"&gamma.e","&theta.",er,1,1,1,0,"&theta.e*remos",0,encegueceremos
enceguecer,"&gamma.e","&theta.",er,2,1,1,0,"&theta.e*rejs",0,encegueceréis
enceguecer,"&gamma.e","&theta.",er,3,1,1,0,"&theta.e*ran",0,enceguecerán
enceguecer,"&gamma.e","&theta.",er,1,0,2,0,"&theta.e*ria",0,enceguecería
enceguecer,"&gamma.e","&theta.",er,2,0,2,0,"&theta.e*rias",0,enceguecerías
enceguecer,"&gamma.e","&theta.",er,3,0,2,0,"&theta.e*ria",0,enceguecería
enceguecer,"&gamma.e","&theta.",er,1,1,2,0,"&theta.e*riamos",0,encegueceríamos
enceguecer,"&gamma.e","&theta.",er,2,1,2,0,"&theta.e*riajs",0,encegueceríais
enceguecer,"&gamma.e","&theta.",er,3,1,2,0,"&theta.e*rian",0,enceguecerían
enceguecer,"&gamma.e","&theta.",er,1,0,0,1,ka,"*&gamma.e&theta.",enceguezca
enceguecer,"&gamma.e","&theta.",er,2,0,0,1,kas,"*&gamma.e&theta.",enceguezcas
enceguecer,"&gamma.e","&theta.",er,3,0,0,1,ka,"*&gamma.e&theta.",enceguezca
enceguecer,"&gamma.e","&theta.",er,1,1,0,1,*kamos,"&gamma.e&theta.",enceguezcamos
enceguecer,"&gamma.e","&theta.",er,2,1,0,1,*kajs,"&gamma.e&theta.",enceguezcáis
enceguecer,"&gamma.e","&theta.",er,3,1,0,1,kan,"*&gamma.e&theta.",enceguezcan
enceguecer,"&gamma.e","&theta.",er,1,0,1,1,"*&theta.jera",0,encegueciera
enceguecer,"&gamma.e","&theta.",er,2,0,1,1,"*&theta.jeras",0,enceguecieras
enceguecer,"&gamma.e","&theta.",er,3,0,1,1,"*&theta.jera",0,encegueciera
enceguecer,"&gamma.e","&theta.",er,1,1,1,1,"*&theta.jeramos",0,encegueciéramos
enceguecer,"&gamma.e","&theta.",er,2,1,1,1,"&theta.je*rajs",0,enceguecierais
enceguecer,"&gamma.e","&theta.",er,3,1,1,1,"*&theta.jeran",0,enceguecieran
enceguecer,"&gamma.e","&theta.",er,1,0,1,1,"*&theta.jere",0,encegueciere
enceguecer,"&gamma.e","&theta.",er,2,0,1,1,"*&theta.jeres",0,enceguecieres
enceguecer,"&gamma.e","&theta.",er,3,0,1,1,"*&theta.jere",0,encegueciere
enceguecer,"&gamma.e","&theta.",er,1,1,1,1,"*&theta.jeremos",0,encegueciéremos
enceguecer,"&gamma.e","&theta.",er,2,1,1,1,"&theta.je*rejs",0,encegueciereis
enceguecer,"&gamma.e","&theta.",er,3,1,1,1,"*&theta.jeren",0,enceguecieren
enceguecer,"&gamma.e","&theta.",er,0,0,0,2,-,-,–
enceguecer,"&gamma.e","&theta.",er,2,0,0,2,"&theta.e",0,enceguece
enceguecer,"&gamma.e","&theta.",er,0,0,0,2,ka,"*&gamma.e&theta.",enceguezca
enceguecer,"&gamma.e","&theta.",er,1,1,0,2,*kamos,"&gamma.e&theta.",enceguezcamos
enceguecer,"&gamma.e","&theta.",er,2,1,0,2,"*&theta.ed",0,encegueced
enceguecer,"&gamma.e","&theta.",er,0,0,0,2,kan,"*&gamma.e&theta.",enceguezcan
contener,te,n,er,1,0,0,0,go,"*te&#331.",contengo
contener,te,n,er,2,0,0,0,nes,*tje,contienes
contener,te,n,er,3,0,0,0,ne,*tje,contiene
contener,te,n,er,1,1,0,0,*nemos,0,contenemos
contener,te,n,er,2,1,0,0,*nejs,0,contenéis
contener,te,n,er,3,1,0,0,nen,*tje,contienen
contener,te,n,er,1,0,1,0,*nia,0,contenía
contener,te,n,er,2,0,1,0,*nias,0,contenías
contener,te,n,er,3,0,1,0,*nia,0,contenía
contener,te,n,er,1,1,1,0,*niamos,0,conteníamos
contener,te,n,er,2,1,1,0,*niajs,0,conteníais
contener,te,n,er,3,1,1,0,*nian,0,contenían
contener,te,n,er,1,0,2,0,"&beta.e",*tu,contuve
contener,te,n,er,2,0,2,0,"*&beta.iste",tu,contuviste
contener,te,n,er,3,0,2,0,"&beta.o",*tu,contuvo
contener,te,n,er,1,1,2,0,"*&beta.imos",tu,contuvimos
contener,te,n,er,2,1,2,0,"&beta.is*tejs",tu,contuvisteis
contener,te,n,er,3,1,2,0,"*&beta.jeron",tu,contuvieron
contener,te,n,er,1,0,1,0,*dre,teN,contendré
contener,te,n,er,2,0,1,0,*dras,teN,contendrás
contener,te,n,er,3,0,1,0,*dra,teN,contendrá
contener,te,n,er,1,1,1,0,*dremos,teN,contendremos
contener,te,n,er,2,1,1,0,*drejs,teN,contendréis
contener,te,n,er,3,1,1,0,*dran,teN,contendrán
contener,te,n,er,1,0,2,0,*dria,teN,contendría
contener,te,n,er,2,0,2,0,*drias,teN,contendrías
contener,te,n,er,3,0,2,0,*dria,teN,contendría
contener,te,n,er,1,1,2,0,*driamos,teN,contendríamos
contener,te,n,er,2,1,2,0,*driajs,teN,contendríais
contener,te,n,er,3,1,2,0,*drian,teN,contendrían
contener,te,n,er,1,0,0,1,ga,"*te&#331.",contenga
contener,te,n,er,2,0,0,1,gas,"*te&#331.",contengas
contener,te,n,er,3,0,0,1,ga,"*te&#331.",contenga
contener,te,n,er,1,1,0,1,*gamos,"te&#331.",contengamos
contener,te,n,er,2,1,0,1,*gajs,"te&#331.",contengáis
contener,te,n,er,3,1,0,1,gan,"*te&#331.",contengan
contener,te,n,er,1,0,1,1,"*&beta.jera",tu,contuviera
contener,te,n,er,2,0,1,1,"*&beta.jeras",tu,contuvieras
contener,te,n,er,3,0,1,1,"*&beta.jera",tu,contuviera
contener,te,n,er,1,1,1,1,"*&beta.jeramos",tu,contuviéramos
contener,te,n,er,2,1,1,1,"&beta.je*rajs",tu,contuvierais
contener,te,n,er,3,1,1,1,"*&beta.jeran",tu,contuvieran
contener,te,n,er,1,0,1,1,"*&beta.jere",tu,contuviere
contener,te,n,er,2,0,1,1,"*&beta.jeres",tu,contuvieres
contener,te,n,er,3,0,1,1,"*&beta.jere",tu,contuviere
contener,te,n,er,1,1,1,1,"*&beta.jeremos",tu,contuviéremos
contener,te,n,er,2,1,1,1,"&beta.je*rejs",tu,contuviereis
contener,te,n,er,3,1,1,1,"*&beta.jeren",tu,contuvieren
contener,te,n,er,0,0,0,2,-,-,–
contener,te,n,er,2,0,0,2,-,*ten,contén
contener,te,n,er,0,0,0,2,ga,"*te&#331.",contenga
contener,te,n,er,1,1,0,2,*gamos,"te&#331.",contengamos
contener,te,n,er,2,1,0,2,*ned,0,contened
contener,te,n,er,0,0,0,2,gan,"*te&#331.",contengan
toser,to,s,er,1,0,0,0,so,0,toso
toser,to,s,er,2,0,0,0,ses,0,toses
toser,to,s,er,3,0,0,0,se,0,tose
toser,to,s,er,1,1,0,0,*semos,0,tosemos
toser,to,s,er,2,1,0,0,*sejs,0,toséis
toser,to,s,er,3,1,0,0,sen,0,tosen
toser,to,s,er,1,0,1,0,*sia,0,tosía
toser,to,s,er,2,0,1,0,*sias,0,tosías
toser,to,s,er,3,0,1,0,*sia,0,tosía
toser,to,s,er,1,1,1,0,*siamos,0,tosíamos
toser,to,s,er,2,1,1,0,*siajs,0,tosíais
toser,to,s,er,3,1,1,0,*sian,0,tosían
toser,to,s,er,1,0,2,0,*si,0,tosí
toser,to,s,er,2,0,2,0,*siste,0,tosiste
toser,to,s,er,3,0,2,0,*sjo,0,tosió
toser,to,s,er,1,1,2,0,*simos,0,tosimos
toser,to,s,er,2,1,2,0,sis*tejs,0,tosisteis
toser,to,s,er,3,1,2,0,*sjeron,0,tosieron
toser,to,s,er,1,0,1,0,se*re,0,toseré
toser,to,s,er,2,0,1,0,se*ras,0,toserás
toser,to,s,er,3,0,1,0,se*ra,0,toserá
toser,to,s,er,1,1,1,0,se*remos,0,toseremos
toser,to,s,er,2,1,1,0,se*rejs,0,toseréis
toser,to,s,er,3,1,1,0,se*ran,0,toserán
toser,to,s,er,1,0,2,0,se*ria,0,tosería
toser,to,s,er,2,0,2,0,se*rias,0,toserías
toser,to,s,er,3,0,2,0,se*ria,0,tosería
toser,to,s,er,1,1,2,0,se*riamos,0,toseríamos
toser,to,s,er,2,1,2,0,se*riajs,0,toseríais
toser,to,s,er,3,1,2,0,se*rian,0,toserían
toser,to,s,er,1,0,0,1,sa,0,tosa
toser,to,s,er,2,0,0,1,sas,0,tosas
toser,to,s,er,3,0,0,1,sa,0,tosa
toser,to,s,er,1,1,0,1,*samos,0,tosamos
toser,to,s,er,2,1,0,1,*sajs,0,tosáis
toser,to,s,er,3,1,0,1,san,0,tosan
toser,to,s,er,1,0,1,1,*sjera,0,tosiera
toser,to,s,er,2,0,1,1,*sjeras,0,tosieras
toser,to,s,er,3,0,1,1,*sjera,0,tosiera
toser,to,s,er,1,1,1,1,*sjeramos,0,tosiéramos
toser,to,s,er,2,1,1,1,sje*rajs,0,tosierais
toser,to,s,er,3,1,1,1,*sjeran,0,tosieran
toser,to,s,er,1,0,1,1,*sjere,0,tosiere
toser,to,s,er,2,0,1,1,*sjeres,0,tosieres
toser,to,s,er,3,0,1,1,*sjere,0,tosiere
toser,to,s,er,1,1,1,1,*sjeremos,0,tosiéremos
toser,to,s,er,2,1,1,1,sje*rejs,0,tosiereis
toser,to,s,er,3,1,1,1,*sjeren,0,tosieren
toser,to,s,er,0,0,0,2,-,,–
toser,to,s,er,2,0,0,2,se,0,tose
toser,to,s,er,0,0,0,2,sa,0,tosa
toser,to,s,er,1,1,0,2,*samos,0,tosamos
toser,to,s,er,2,1,0,2,*sed,0,tosed
toser,to,s,er,0,0,0,2,san,0,tosan
depender,peN,d,er,1,0,0,0,do,0,dependo
depender,peN,d,er,2,0,0,0,des,0,dependes
depender,peN,d,er,3,0,0,0,de,0,depende
